municipality,equipment_id,equipment_name,procurement_category,requirement_score,is_needed,required_quantity
Nashik,E092,Road Marking Machine,Road Infra,18.08,1,5
Nashik,E093,Concrete Cutting Machine,Road Infra,32.66,1,9
Nashik,E094,Crack Sealing Machine,Road Infra,22.79,1,4
Nashik,E095,Tipper Truck,Road Infra,44.47,1,5
Nashik,E096,Dump Truck,Road Infra,44.47,1,3
Nashik,E097,Tyre Mounted Mobile Crane,Road Infra,32.66,1,3
Nashik,E098,Portable Concrete Pump,Road Infra,32.66,1,8
Nashik,E099,Hydraulic Breaker,Road Infra,42.02,1,3
Nashik,E100,Road Surface Milling Machine,Road Infra,22.79,1,1
Nashik,E101,Portable Generator for Road Work,Road Infra,28.26,1,6
Nashik,E102,Traffic Cone Deployment Unit,Road Infra,18.08,1,7
Nashik,E103,Road Repair Patch Machine,Road Infra,22.79,1,4
Nashik,E104,Curb Stone Laying Machine,Road Infra,32.66,1,9
Nashik,E105,Pavement Compactor,Road Infra,22.79,1,4
Nashik,E106,Diesel Generator Set,Electrical,22.09,1,3
Nashik,E107,Portable Generator,Electrical,12.24,1,5
Nashik,E108,Street Light Maintenance Lift,Electrical,12.06,1,2
Nashik,E109,Transformer Maintenance Vehicle,Electrical,16.81,1,5
Nashik,E110,Electric Cable Locator,Electrical,23.41,1,6
Nashik,E111,Underground Fault Detector,Electrical,23.41,1,4
Nashik,E112,Portable Tower Light,Electrical,5.28,0,0
Nashik,E113,Smart Street Light Controller,Electrical,12.06,1,5
Nashik,E114,Electrical Maintenance Van,Electrical,16.81,1,5
Nashik,E115,Portable Solar Lighting Unit,Electrical,9.36,0,0
Nashik,E116,Mobile Repair Van,Electrical,23.15,1,4
Nashik,E117,Voltage Monitoring Device,Electrical,16.81,1,7
Nashik,E118,Underground Cable Repair Kit,Electrical,23.41,1,6
Nashik,E119,Portable Battery Backup Unit,Electrical,12.24,1,5
Nashik,E120,Smart Utility Monitoring Console,Electrical,44.7,1,4
Nashik,E121,Portable Toilet Unit,Sanitation,18.22,1,8
Nashik,E122,Mobile Toilet Van,Sanitation,25.81,1,6
Nashik,E123,Public Toilet Cleaning Machine,Sanitation,26.77,1,8
Nashik,E124,High Pressure Washer,Sanitation,36.31,1,5
Nashik,E125,Disinfection Sprayer Unit,Sanitation,25.81,1,6
Nashik,E126,Fogging Machine,Sanitation,24.77,1,5
Nashik,E127,Portable Cleaning Cart,Sanitation,27.34,1,6
Nashik,E128,Manual Cleaning Trolley,Sanitation,27.34,1,6
Nashik,E129,Portable Hand Wash Station,Sanitation,18.22,1,6
Nashik,E130,Sanitary Waste Disposal Unit,Sanitation,21.49,1,5
Nashik,E131,Portable Urinal Unit,Sanitation,18.22,1,5
Nashik,E132,Public Washroom Maintenance Vehicle,Sanitation,26.77,1,5
Nashik,E133,Drain Disinfection Unit,Sanitation,18.91,1,4
Nashik,E134,Portable Steam Cleaning Machine,Sanitation,18.22,1,7
Nashik,E135,Street Disinfection Vehicle,Sanitation,24.92,1,4
Nashik,E136,Biohazard Disposal Container,Sanitation,27.44,1,6
Nashik,E137,Portable Sanitation Kiosk,Sanitation,18.22,1,5
Nashik,E138,Municipal Cleaning Utility Vehicle,Sanitation,36.31,1,7
Nashik,E139,Fire Tender Vehicle,Emergency,36.58,1,1
Nashik,E140,Portable Rescue Boat,Emergency,10.53,0,0
Nashik,E141,Emergency Communication Van,Emergency,20.2,1,3
Nashik,E142,Portable Medical Response Unit,Emergency,20.2,1,4
Nashik,E143,Emergency Water Pump,Emergency,12.96,1,6
Nashik,E144,Debris Removal Loader,Emergency,37.46,1,3
Nashik,E145,Portable Lighting Tower,Emergency,5.94,0,0
Nashik,E146,Emergency Generator Unit,Emergency,15.61,1,4
Nashik,E147,Portable Emergency Shelter Unit,Emergency,10.53,0,0
Nashik,E148,Hydraulic Rescue Cutter,Emergency,5.94,0,0
Nashik,E149,Emergency Evacuation Vehicle,Emergency,27.33,1,5
Nashik,E150,Portable Public Warning System,Emergency,12.37,1,8
Nashik,E151,Flood Monitoring Sensor,Emergency,12.96,1,4
Nashik,E152,Emergency Drone Surveillance Unit,Emergency,26.52,1,4
Nashik,E153,Portable Life Support Kit,Emergency,12.37,1,4
Nashik,E154,Disaster Recovery Crane,Emergency,37.46,1,1
Nashik,E155,Emergency Ambulance Van,Emergency,27.33,1,5
Nashik,E156,Portable Command Center Unit,Emergency,20.2,1,3
Nashik,E157,Rapid Response Vehicle,Emergency,27.33,1,4
Nashik,E158,Emergency Traffic Diversion Unit,Emergency,19.5,1,5
Nashik,E159,Portable Search Light Unit,Emergency,5.94,0,0
Nashik,E160,Disaster Supply Transport Vehicle,Emergency,27.33,1,6
Nashik,E161,Sewage Treatment Plant Pump,Specialized,3.32,0,0
Nashik,E162,Portable Laboratory Testing Unit,Specialized,18.52,1,4
Nashik,E163,Air Quality Monitoring Station,Specialized,12.03,0,0
Nashik,E164,Noise Pollution Monitoring Unit,Specialized,8.87,0,0
Nashik,E165,Construction Debris Crusher,Specialized,7.2,0,0
Nashik,E166,Smart Parking Monitoring Unit,Specialized,5.27,0,0
Nashik,E167,Municipal Survey Drone,Specialized,22.71,1,4
Nashik,E168,GIS Mapping Workstation,Specialized,20.41,1,2
Nashik,E169,Portable Air Compressor,Specialized,9.53,0,0
Nashik,E170,Industrial Pollution Response Unit,Specialized,3.59,0,0
Nashik,E171,Smart Civic Monitoring Console,Specialized,15.96,0,0
Nashik,E172,Portable Municipal Command Vehicle,Specialized,15.96,0,0
Nashik,E173,Integrated Utility Maintenance Vehicle,Specialized,26.76,1,4
Aurangabad,E001,Garbage Compactor Truck,SWM,14.99,1,5
Aurangabad,E002,Mini Garbage Tipper,SWM,14.99,1,7
Aurangabad,E003,Refuse Collector Vehicle,SWM,14.99,1,2
Aurangabad,E004,Portable Waste Compactor,SWM,14.99,1,4
Aurangabad,E005,Mechanical Road Sweeper,SWM,18.58,1,3
Aurangabad,E006,Vacuum Road Sweeper,SWM,18.58,1,5
Aurangabad,E007,Dumper Placer Vehicle,SWM,14.99,1,3
Aurangabad,E008,Waste Collection Container,SWM,14.99,1,7
Aurangabad,E009,Hydraulic Waste Loader,SWM,14.99,1,8
Aurangabad,E010,Transfer Station Container,SWM,14.99,1,7
Aurangabad,E011,Plastic Baler Machine,SWM,27.92,1,8
Aurangabad,E012,Organic Waste Shredder,SWM,14.99,1,4
Aurangabad,E013,Bio Waste Composting Machine,SWM,14.99,1,5
Aurangabad,E014,Portable Garbage Bin Set,SWM,22.83,1,4
Aurangabad,E015,Skid Steer Loader,SWM,40.08,1,3
Aurangabad,E016,Waste Conveyor Belt Unit,SWM,14.99,1,7
Aurangabad,E017,Industrial Waste Crusher,SWM,25.73,1,4
Aurangabad,E018,Dumpster Container,SWM,14.99,1,7
Aurangabad,E019,Front Loader Waste Vehicle,SWM,14.99,1,5
Aurangabad,E020,Waste Segregation Conveyor,SWM,14.99,1,8
Aurangabad,E021,Leaf Collection Vacuum Unit,SWM,18.58,1,6
Aurangabad,E022,Portable Bin Lifter,SWM,14.99,1,8
Aurangabad,E023,Waste Hopper Unit,SWM,14.99,1,5
Aurangabad,E024,Biomedical Waste Carrier,SWM,14.99,1,3
Aurangabad,E025,Municipal Waste Crane,SWM,27.92,1,6
Aurangabad,E026,Street Cleaning Cart,SWM,18.58,1,7
Aurangabad,E027,Waste Transfer Trailer,SWM,14.99,1,4
Aurangabad,E028,Mobile Waste Collection Unit,SWM,14.99,1,4
Aurangabad,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,19.97,1,2
Aurangabad,E030,Sewer Jetting Machine,Sewerage,19.97,1,3
Aurangabad,E031,High Pressure Sewer Cleaner,Sewerage,19.97,1,2
Aurangabad,E032,Root Cutting System for Sewer Line,Sewerage,10.61,0,0
Aurangabad,E033,Sewer Inspection Camera,Sewerage,10.61,0,0
Aurangabad,E034,Portable Pipeline CCTV Unit,Sewerage,10.61,0,0
Aurangabad,E035,Vacuum Sludge Tanker,Sewerage,19.97,1,5
Aurangabad,E036,Manhole Desilting Machine,Sewerage,19.97,1,3
Aurangabad,E037,Sewer Cleaning Robot,Sewerage,10.61,0,0
Aurangabad,E038,Portable Sludge Pump,Sewerage,29.72,1,9
Aurangabad,E039,Drain Rodding Machine,Sewerage,19.97,1,4
Aurangabad,E040,Underground Pipe Locator,Sewerage,21.91,1,7
Aurangabad,E041,Drain Cleaning Machine,Drainage,21.95,1,4
Aurangabad,E042,Portable Dewatering Pump,Drainage,21.95,1,8
Aurangabad,E043,High Capacity Pump Set,Drainage,21.95,1,3
Aurangabad,E044,Storm Water Pump,Drainage,21.95,1,4
Aurangabad,E045,Submersible Pump Unit,Drainage,21.95,1,4
Aurangabad,E046,Canal Desilting Machine,Drainage,21.95,1,2
Aurangabad,E047,Portable Flood Barrier Unit,Drainage,19.84,1,8
Aurangabad,E048,Emergency Drainage Vehicle,Drainage,21.95,1,2
Aurangabad,E049,Drain Excavation Unit,Drainage,31.58,1,6
Aurangabad,E050,Portable Sandbag Filling Machine,Drainage,19.84,1,5
Aurangabad,E051,Drain Jetting Machine,Drainage,21.95,1,4
Aurangabad,E052,Drain Inspection Camera,Drainage,21.95,1,3
Aurangabad,E053,Portable Mud Suction Unit,Drainage,21.95,1,7
Aurangabad,E054,Drain Clearing Robot,Drainage,21.95,1,5
Aurangabad,E055,Portable Emergency Pump,Drainage,19.84,1,8
Aurangabad,E056,Flood Recovery Vehicle,Drainage,21.95,1,2
Aurangabad,E057,Storm Drain Vacuum Cleaner,Drainage,21.95,1,4
Aurangabad,E058,Portable Water Diversion Unit,Drainage,19.84,1,6
Aurangabad,E059,Chassis Mounted Water Tanker,Water Supply,12.33,1,7
Aurangabad,E060,Water Tanker,Water Supply,12.33,1,7
Aurangabad,E061,Pipeline Leakage Detector,Water Supply,12.33,1,7
Aurangabad,E062,Portable Chlorination Unit,Water Supply,12.33,1,6
Aurangabad,E063,Water Pumping Station Motor,Water Supply,12.33,1,3
Aurangabad,E064,Valve Testing Machine,Water Supply,12.33,1,5
Aurangabad,E065,Pipe Pressure Monitoring Unit,Water Supply,12.33,1,7
Aurangabad,E066,Water Quality Testing Kit,Water Supply,19.33,1,6
Aurangabad,E067,Borewell Cleaning Machine,Water Supply,12.33,1,8
Aurangabad,E068,Portable Water Storage Tank,Water Supply,12.33,1,5
Aurangabad,E069,Pipeline Repair Vehicle,Water Supply,12.33,1,2
Aurangabad,E070,Portable Pump Controller,Water Supply,12.33,1,6
Aurangabad,E071,Water Meter Calibration Unit,Water Supply,12.33,1,6
Aurangabad,E072,Pipeline Inspection Camera,Water Supply,12.33,1,5
Aurangabad,E073,Reservoir Cleaning Machine,Water Supply,12.33,1,7
Aurangabad,E074,Water Purification Mobile Unit,Water Supply,28.7,1,3
Aurangabad,E075,Portable Pipeline Flusher,Water Supply,12.33,1,5
Aurangabad,E076,Hydraulic Pipe Cutter,Water Supply,23.19,1,7
Aurangabad,E077,Portable Water Pump Unit,Water Supply,12.33,1,7
Aurangabad,E078,Emergency Water Supply Vehicle,Water Supply,21.7,1,2
Aurangabad,E079,Smart Water Monitoring Sensor,Water Supply,12.33,1,8
Aurangabad,E080,Water Pipeline Maintenance Kit,Water Supply,12.33,1,6
Aurangabad,E081,Hydraulic Excavator,Road Infra,30.71,1,6
Aurangabad,E082,Mini Excavator,Road Infra,30.71,1,6
Aurangabad,E083,Backhoe Loader,Road Infra,39.35,1,5
Aurangabad,E084,Wheel Loader,Road Infra,30.71,1,3
Aurangabad,E085,Track Mounted Excavator,Road Infra,37.48,1,2
Aurangabad,E086,Road Roller,Road Infra,19.63,1,5
Aurangabad,E087,Vibratory Road Roller,Road Infra,19.63,1,4
Aurangabad,E088,Asphalt Paver Machine,Road Infra,19.63,1,1
Aurangabad,E089,Concrete Mixer Machine,Road Infra,28.84,1,7
Aurangabad,E090,Concrete Vibrator,Road Infra,28.84,1,6
Aurangabad,E091,Asphalt Cutter,Road Infra,19.63,1,4
Aurangabad,E092,Road Marking Machine,Road Infra,15.92,1,5
Aurangabad,E093,Concrete Cutting Machine,Road Infra,28.84,1,9
Aurangabad,E094,Crack Sealing Machine,Road Infra,19.63,1,5
Aurangabad,E095,Tipper Truck,Road Infra,39.35,1,6
Aurangabad,E096,Dump Truck,Road Infra,39.35,1,3
Aurangabad,E097,Tyre Mounted Mobile Crane,Road Infra,28.84,1,3
Aurangabad,E098,Portable Concrete Pump,Road Infra,28.84,1,7
Aurangabad,E099,Hydraulic Breaker,Road Infra,37.48,1,6
Aurangabad,E100,Road Surface Milling Machine,Road Infra,19.63,1,1
Aurangabad,E101,Portable Generator for Road Work,Road Infra,26.76,1,7
Aurangabad,E102,Traffic Cone Deployment Unit,Road Infra,15.92,1,7
Aurangabad,E103,Road Repair Patch Machine,Road Infra,19.63,1,2
Aurangabad,E104,Curb Stone Laying Machine,Road Infra,28.84,1,9
Aurangabad,E105,Pavement Compactor,Road Infra,19.63,1,3
Aurangabad,E106,Diesel Generator Set,Electrical,21.27,1,4
Aurangabad,E107,Portable Generator,Electrical,12.64,1,7
Aurangabad,E108,Street Light Maintenance Lift,Electrical,10.62,0,0
Aurangabad,E109,Transformer Maintenance Vehicle,Electrical,15.27,1,4
Aurangabad,E110,Electric Cable Locator,Electrical,20.47,1,8
Aurangabad,E111,Underground Fault Detector,Electrical,20.47,1,7
Aurangabad,E112,Portable Tower Light,Electrical,6.0,0,0
Aurangabad,E113,Smart Street Light Controller,Electrical,10.62,0,0
Aurangabad,E114,Electrical Maintenance Van,Electrical,15.27,1,3
Aurangabad,E115,Portable Solar Lighting Unit,Electrical,10.48,0,0
Aurangabad,E116,Mobile Repair Van,Electrical,20.16,1,8
Aurangabad,E117,Voltage Monitoring Device,Electrical,15.27,1,5
Aurangabad,E118,Underground Cable Repair Kit,Electrical,20.47,1,6
Aurangabad,E119,Portable Battery Backup Unit,Electrical,12.64,1,6
Aurangabad,E120,Smart Utility Monitoring Console,Electrical,41.68,1,6
Aurangabad,E121,Portable Toilet Unit,Sanitation,17.78,1,4
Aurangabad,E122,Mobile Toilet Van,Sanitation,26.4,1,8
Aurangabad,E123,Public Toilet Cleaning Machine,Sanitation,25.37,1,6
Aurangabad,E124,High Pressure Washer,Sanitation,33.09,1,7
Aurangabad,E125,Disinfection Sprayer Unit,Sanitation,26.4,1,5
Aurangabad,E126,Fogging Machine,Sanitation,25.14,1,7
Aurangabad,E127,Portable Cleaning Cart,Sanitation,24.81,1,6
Aurangabad,E128,Manual Cleaning Trolley,Sanitation,24.81,1,5
Aurangabad,E129,Portable Hand Wash Station,Sanitation,17.78,1,6
Aurangabad,E130,Sanitary Waste Disposal Unit,Sanitation,18.76,1,8
Aurangabad,E131,Portable Urinal Unit,Sanitation,17.78,1,4
Aurangabad,E132,Public Washroom Maintenance Vehicle,Sanitation,25.37,1,8
Aurangabad,E133,Drain Disinfection Unit,Sanitation,18.7,1,4
Aurangabad,E134,Portable Steam Cleaning Machine,Sanitation,17.78,1,4
Aurangabad,E135,Street Disinfection Vehicle,Sanitation,23.89,1,7
Aurangabad,E136,Biohazard Disposal Container,Sanitation,22.93,1,6
Aurangabad,E137,Portable Sanitation Kiosk,Sanitation,17.78,1,6
Aurangabad,E138,Municipal Cleaning Utility Vehicle,Sanitation,33.09,1,7
Aurangabad,E139,Fire Tender Vehicle,Emergency,34.47,1,1
Aurangabad,E140,Portable Rescue Boat,Emergency,11.79,0,0
Aurangabad,E141,Emergency Communication Van,Emergency,20.66,1,3
Aurangabad,E142,Portable Medical Response Unit,Emergency,20.66,1,5
Aurangabad,E143,Emergency Water Pump,Emergency,13.23,1,5
Aurangabad,E144,Debris Removal Loader,Emergency,34.86,1,4
Aurangabad,E145,Portable Lighting Tower,Emergency,6.75,0,0
Aurangabad,E146,Emergency Generator Unit,Emergency,15.62,1,5
Aurangabad,E147,Portable Emergency Shelter Unit,Emergency,11.79,0,0
Aurangabad,E148,Hydraulic Rescue Cutter,Emergency,6.75,0,0
Aurangabad,E149,Emergency Evacuation Vehicle,Emergency,26.16,1,4
Aurangabad,E150,Portable Public Warning System,Emergency,13.19,1,4
Aurangabad,E151,Flood Monitoring Sensor,Emergency,13.23,1,6
Aurangabad,E152,Emergency Drone Surveillance Unit,Emergency,25.17,1,5
Aurangabad,E153,Portable Life Support Kit,Emergency,13.19,1,8
Aurangabad,E154,Disaster Recovery Crane,Emergency,34.86,1,1
Aurangabad,E155,Emergency Ambulance Van,Emergency,26.16,1,5
Aurangabad,E156,Portable Command Center Unit,Emergency,20.66,1,5
Aurangabad,E157,Rapid Response Vehicle,Emergency,26.16,1,5
Aurangabad,E158,Emergency Traffic Diversion Unit,Emergency,18.69,1,7
Aurangabad,E159,Portable Search Light Unit,Emergency,6.75,0,0
Aurangabad,E160,Disaster Supply Transport Vehicle,Emergency,26.16,1,5
Aurangabad,E161,Sewage Treatment Plant Pump,Specialized,2.86,0,0
Aurangabad,E162,Portable Laboratory Testing Unit,Specialized,16.67,0,0
Aurangabad,E163,Air Quality Monitoring Station,Specialized,10.92,0,0
Aurangabad,E164,Noise Pollution Monitoring Unit,Specialized,7.87,0,0
Aurangabad,E165,Construction Debris Crusher,Specialized,6.24,0,0
Aurangabad,E166,Smart Parking Monitoring Unit,Specialized,4.64,0,0
Aurangabad,E167,Municipal Survey Drone,Specialized,21.28,1,5
Aurangabad,E168,GIS Mapping Workstation,Specialized,18.65,1,2
Aurangabad,E169,Portable Air Compressor,Specialized,8.41,0,0
Aurangabad,E170,Industrial Pollution Response Unit,Specialized,3.23,0,0
Aurangabad,E171,Smart Civic Monitoring Console,Specialized,15.0,0,0
Aurangabad,E172,Portable Municipal Command Vehicle,Specialized,15.0,0,0
Aurangabad,E173,Integrated Utility Maintenance Vehicle,Specialized,24.48,1,5
Srinagar,E001,Garbage Compactor Truck,SWM,12.18,1,5
Srinagar,E002,Mini Garbage Tipper,SWM,12.18,1,7
Srinagar,E003,Refuse Collector Vehicle,SWM,12.18,1,3
Srinagar,E004,Portable Waste Compactor,SWM,12.18,1,6
Srinagar,E005,Mechanical Road Sweeper,SWM,22.53,1,3
Srinagar,E006,Vacuum Road Sweeper,SWM,22.53,1,3
Srinagar,E007,Dumper Placer Vehicle,SWM,12.18,1,3
Srinagar,E008,Waste Collection Container,SWM,12.18,1,7
Srinagar,E009,Hydraulic Waste Loader,SWM,12.18,1,8
Srinagar,E010,Transfer Station Container,SWM,12.18,1,7
Srinagar,E011,Plastic Baler Machine,SWM,20.92,1,5
Srinagar,E012,Organic Waste Shredder,SWM,12.18,1,6
Srinagar,E013,Bio Waste Composting Machine,SWM,12.18,1,4
Srinagar,E014,Portable Garbage Bin Set,SWM,24.78,1,8
Srinagar,E015,Skid Steer Loader,SWM,30.46,1,5
Srinagar,E016,Waste Conveyor Belt Unit,SWM,12.18,1,4
Srinagar,E017,Industrial Waste Crusher,SWM,18.82,1,2
Srinagar,E018,Dumpster Container,SWM,12.18,1,6
Srinagar,E019,Front Loader Waste Vehicle,SWM,12.18,1,5
Srinagar,E020,Waste Segregation Conveyor,SWM,12.18,1,4
Srinagar,E021,Leaf Collection Vacuum Unit,SWM,22.53,1,7
Srinagar,E022,Portable Bin Lifter,SWM,12.18,1,5
Srinagar,E023,Waste Hopper Unit,SWM,12.18,1,8
Srinagar,E024,Biomedical Waste Carrier,SWM,12.18,1,3
Srinagar,E025,Municipal Waste Crane,SWM,20.92,1,4
Srinagar,E026,Street Cleaning Cart,SWM,22.53,1,5
Srinagar,E027,Waste Transfer Trailer,SWM,12.18,1,4
Srinagar,E028,Mobile Waste Collection Unit,SWM,12.18,1,6
Srinagar,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,17.08,1,3
Srinagar,E030,Sewer Jetting Machine,Sewerage,17.08,1,3
Srinagar,E031,High Pressure Sewer Cleaner,Sewerage,17.08,1,2
Srinagar,E032,Root Cutting System for Sewer Line,Sewerage,8.97,0,0
Srinagar,E033,Sewer Inspection Camera,Sewerage,8.97,0,0
Srinagar,E034,Portable Pipeline CCTV Unit,Sewerage,8.97,0,0
Srinagar,E035,Vacuum Sludge Tanker,Sewerage,17.08,1,4
Srinagar,E036,Manhole Desilting Machine,Sewerage,17.08,1,5
Srinagar,E037,Sewer Cleaning Robot,Sewerage,8.97,0,0
Srinagar,E038,Portable Sludge Pump,Sewerage,32.49,1,6
Srinagar,E039,Drain Rodding Machine,Sewerage,17.08,1,8
Srinagar,E040,Underground Pipe Locator,Sewerage,17.84,1,8
Srinagar,E041,Drain Cleaning Machine,Drainage,26.45,1,5
Srinagar,E042,Portable Dewatering Pump,Drainage,26.45,1,6
Srinagar,E043,High Capacity Pump Set,Drainage,26.45,1,3
Srinagar,E044,Storm Water Pump,Drainage,26.45,1,4
Srinagar,E045,Submersible Pump Unit,Drainage,26.45,1,6
Srinagar,E046,Canal Desilting Machine,Drainage,26.45,1,4
Srinagar,E047,Portable Flood Barrier Unit,Drainage,24.42,1,4
Srinagar,E048,Emergency Drainage Vehicle,Drainage,26.45,1,5
Srinagar,E049,Drain Excavation Unit,Drainage,33.63,1,3
Srinagar,E050,Portable Sandbag Filling Machine,Drainage,24.42,1,5
Srinagar,E051,Drain Jetting Machine,Drainage,26.45,1,4
Srinagar,E052,Drain Inspection Camera,Drainage,26.45,1,3
Srinagar,E053,Portable Mud Suction Unit,Drainage,26.45,1,9
Srinagar,E054,Drain Clearing Robot,Drainage,26.45,1,4
Srinagar,E055,Portable Emergency Pump,Drainage,24.42,1,4
Srinagar,E056,Flood Recovery Vehicle,Drainage,26.45,1,6
Srinagar,E057,Storm Drain Vacuum Cleaner,Drainage,26.45,1,4
Srinagar,E058,Portable Water Diversion Unit,Drainage,24.42,1,5
Srinagar,E059,Chassis Mounted Water Tanker,Water Supply,11.12,0,0
Srinagar,E060,Water Tanker,Water Supply,11.12,0,0
Srinagar,E061,Pipeline Leakage Detector,Water Supply,11.12,0,0
Srinagar,E062,Portable Chlorination Unit,Water Supply,11.12,0,0
Srinagar,E063,Water Pumping Station Motor,Water Supply,11.12,0,0
Srinagar,E064,Valve Testing Machine,Water Supply,11.12,0,0
Srinagar,E065,Pipe Pressure Monitoring Unit,Water Supply,11.12,0,0
Srinagar,E066,Water Quality Testing Kit,Water Supply,22.38,1,4
Srinagar,E067,Borewell Cleaning Machine,Water Supply,11.12,0,0
Srinagar,E068,Portable Water Storage Tank,Water Supply,11.12,0,0
Srinagar,E069,Pipeline Repair Vehicle,Water Supply,11.12,0,0
Srinagar,E070,Portable Pump Controller,Water Supply,11.12,0,0
Srinagar,E071,Water Meter Calibration Unit,Water Supply,11.12,0,0
Srinagar,E072,Pipeline Inspection Camera,Water Supply,11.12,0,0
Srinagar,E073,Reservoir Cleaning Machine,Water Supply,11.12,0,0
Srinagar,E074,Water Purification Mobile Unit,Water Supply,37.19,1,4
Srinagar,E075,Portable Pipeline Flusher,Water Supply,11.12,0,0
Srinagar,E076,Hydraulic Pipe Cutter,Water Supply,19.65,1,4
Srinagar,E077,Portable Water Pump Unit,Water Supply,11.12,0,0
Srinagar,E078,Emergency Water Supply Vehicle,Water Supply,25.94,1,5
Srinagar,E079,Smart Water Monitoring Sensor,Water Supply,11.12,0,0
Srinagar,E080,Water Pipeline Maintenance Kit,Water Supply,11.12,0,0
Srinagar,E081,Hydraulic Excavator,Road Infra,24.18,1,2
Srinagar,E082,Mini Excavator,Road Infra,24.18,1,2
Srinagar,E083,Backhoe Loader,Road Infra,31.67,1,4
Srinagar,E084,Wheel Loader,Road Infra,24.18,1,5
Srinagar,E085,Track Mounted Excavator,Road Infra,29.87,1,3
Srinagar,E086,Road Roller,Road Infra,16.69,1,5
Srinagar,E087,Vibratory Road Roller,Road Infra,16.69,1,2
Srinagar,E088,Asphalt Paver Machine,Road Infra,16.69,1,1
Srinagar,E089,Concrete Mixer Machine,Road Infra,22.38,1,7
Srinagar,E090,Concrete Vibrator,Road Infra,22.38,1,6
Srinagar,E091,Asphalt Cutter,Road Infra,16.69,1,8
Srinagar,E092,Road Marking Machine,Road Infra,19.31,1,4
Srinagar,E093,Concrete Cutting Machine,Road Infra,22.38,1,7
Srinagar,E094,Crack Sealing Machine,Road Infra,16.69,1,8
Srinagar,E095,Tipper Truck,Road Infra,31.67,1,6
Srinagar,E096,Dump Truck,Road Infra,31.67,1,6
Srinagar,E097,Tyre Mounted Mobile Crane,Road Infra,22.38,1,2
Srinagar,E098,Portable Concrete Pump,Road Infra,22.38,1,6
Srinagar,E099,Hydraulic Breaker,Road Infra,29.87,1,5
Srinagar,E100,Road Surface Milling Machine,Road Infra,16.69,1,3
Srinagar,E101,Portable Generator for Road Work,Road Infra,29.11,1,6
Srinagar,E102,Traffic Cone Deployment Unit,Road Infra,19.31,1,5
Srinagar,E103,Road Repair Patch Machine,Road Infra,16.69,1,2
Srinagar,E104,Curb Stone Laying Machine,Road Infra,22.38,1,8
