municipality,equipment_id,equipment_name,demand,allocated,priority_score,cost
Amritsar,E079,Smart Water Monitoring Sensor,9,0,35.6,0
Varanasi,E079,Smart Water Monitoring Sensor,8,0,35.5,0
Kochi,E079,Smart Water Monitoring Sensor,10,0,35.48,0
Vijayawada,E079,Smart Water Monitoring Sensor,9,0,35.4,0
Guwahati,E079,Smart Water Monitoring Sensor,8,0,35.35,0
Mysuru,E079,Smart Water Monitoring Sensor,9,0,35.3,0
Ranchi,E079,Smart Water Monitoring Sensor,8,0,35.3,0
Raipur,E079,Smart Water Monitoring Sensor,8,0,34.95,0
Jodhpur,E079,Smart Water Monitoring Sensor,8,0,34.9,0
Hubli,E079,Smart Water Monitoring Sensor,8,0,34.75,0
Gwalior,E079,Smart Water Monitoring Sensor,8,0,34.75,0
Dehradun,E079,Smart Water Monitoring Sensor,8,0,34.75,0
Siliguri,E079,Smart Water Monitoring Sensor,8,0,34.6,0
Udaipur,E079,Smart Water Monitoring Sensor,8,0,34.2,0
Durgapur,E079,Smart Water Monitoring Sensor,8,0,34.18,0
Kharagpur,E079,Smart Water Monitoring Sensor,8,0,33.4,0
Panaji,E079,Smart Water Monitoring Sensor,9,0,33.15,0
Haldia,E079,Smart Water Monitoring Sensor,8,0,33.0,0
Tirupati,E079,Smart Water Monitoring Sensor,8,0,32.95,0
Malda,E079,Smart Water Monitoring Sensor,7,0,32.95,0
Shimla,E079,Smart Water Monitoring Sensor,7,0,32.65,0
Delhi,E080,Water Pipeline Maintenance Kit,17,4,64.2,2000000
Mumbai,E080,Water Pipeline Maintenance Kit,14,3,54.8,1500000
Bengaluru,E080,Water Pipeline Maintenance Kit,12,3,48.9,1500000
Chennai,E080,Water Pipeline Maintenance Kit,11,3,46.5,1500000
Hyderabad,E080,Water Pipeline Maintenance Kit,11,3,46.5,1500000
Ahmedabad,E080,Water Pipeline Maintenance Kit,10,3,44.4,1500000
Kolkata,E080,Water Pipeline Maintenance Kit,10,3,43.1,1500000
Surat,E080,Water Pipeline Maintenance Kit,10,3,41.7,1500000
Pune,E080,Water Pipeline Maintenance Kit,9,3,39.8,1500000
Lucknow,E080,Water Pipeline Maintenance Kit,9,3,39.7,1500000
Jaipur,E080,Water Pipeline Maintenance Kit,9,3,39.6,1500000
Kanpur,E080,Water Pipeline Maintenance Kit,8,2,38.4,1000000
Patna,E080,Water Pipeline Maintenance Kit,8,2,38.1,1000000
Coimbatore,E080,Water Pipeline Maintenance Kit,9,2,37.9,1000000
Visakhapatnam,E080,Water Pipeline Maintenance Kit,9,2,37.9,1000000
Nagpur,E080,Water Pipeline Maintenance Kit,8,2,37.7,1000000
Thane,E080,Water Pipeline Maintenance Kit,9,2,37.7,1000000
Indore,E080,Water Pipeline Maintenance Kit,8,2,37.4,1000000
Ludhiana,E080,Water Pipeline Maintenance Kit,8,2,37.0,1000000
Faridabad,E080,Water Pipeline Maintenance Kit,8,2,36.9,1000000
Asansol,E080,Water Pipeline Maintenance Kit,8,2,36.7,1000000
Agra,E080,Water Pipeline Maintenance Kit,8,2,36.5,1000000
Howrah,E080,Water Pipeline Maintenance Kit,8,2,36.4,1000000
Nashik,E080,Water Pipeline Maintenance Kit,8,2,36.0,1000000
Aurangabad,E080,Water Pipeline Maintenance Kit,8,2,36.0,1000000
Srinagar,E080,Water Pipeline Maintenance Kit,7,2,35.85,1000000
Jabalpur,E080,Water Pipeline Maintenance Kit,8,2,35.8,1000000
Bhubaneswar,E080,Water Pipeline Maintenance Kit,8,2,35.7,1000000
Madurai,E080,Water Pipeline Maintenance Kit,8,2,35.7,1000000
Amritsar,E080,Water Pipeline Maintenance Kit,8,2,35.6,1000000
Varanasi,E080,Water Pipeline Maintenance Kit,7,2,35.5,1000000
Vijayawada,E080,Water Pipeline Maintenance Kit,8,2,35.4,1000000
Guwahati,E080,Water Pipeline Maintenance Kit,7,2,35.35,1000000
Ranchi,E080,Water Pipeline Maintenance Kit,7,2,35.3,1000000
Mysuru,E080,Water Pipeline Maintenance Kit,8,2,35.3,1000000
Raipur,E080,Water Pipeline Maintenance Kit,7,2,34.95,1000000
Jodhpur,E080,Water Pipeline Maintenance Kit,7,2,34.9,1000000
Hubli,E080,Water Pipeline Maintenance Kit,7,2,34.75,1000000
Dehradun,E080,Water Pipeline Maintenance Kit,7,2,34.75,1000000
Gwalior,E080,Water Pipeline Maintenance Kit,7,2,34.75,1000000
Siliguri,E080,Water Pipeline Maintenance Kit,7,2,34.6,1000000
Kochi,E080,Water Pipeline Maintenance Kit,8,2,34.48,1000000
Udaipur,E080,Water Pipeline Maintenance Kit,7,2,34.2,1000000
Durgapur,E080,Water Pipeline Maintenance Kit,7,2,34.18,1000000
Kharagpur,E080,Water Pipeline Maintenance Kit,7,2,33.4,1000000
Panaji,E080,Water Pipeline Maintenance Kit,8,2,33.15,1000000
Haldia,E080,Water Pipeline Maintenance Kit,7,2,33.0,1000000
Tirupati,E080,Water Pipeline Maintenance Kit,7,2,32.95,1000000
Malda,E080,Water Pipeline Maintenance Kit,6,2,32.95,1000000
Shimla,E080,Water Pipeline Maintenance Kit,6,2,32.65,1000000
Delhi,E081,Hydraulic Excavator,20,3,121.6,3300000
Mumbai,E081,Hydraulic Excavator,16,3,101.5,3300000
Bengaluru,E081,Hydraulic Excavator,15,3,98.8,3300000
Chennai,E081,Hydraulic Excavator,13,2,91.4,2200000
Hyderabad,E081,Hydraulic Excavator,12,2,88.6,2200000
Ahmedabad,E081,Hydraulic Excavator,10,2,84.2,2200000
Kolkata,E081,Hydraulic Excavator,10,2,80.4,2200000
Surat,E081,Hydraulic Excavator,8,2,73.4,2200000
Pune,E081,Hydraulic Excavator,7,2,71.6,2200000
Jaipur,E081,Hydraulic Excavator,6,2,66.2,2200000
Lucknow,E081,Hydraulic Excavator,6,2,64.5,2200000
Kanpur,E081,Hydraulic Excavator,5,2,63.9,2200000
Indore,E081,Hydraulic Excavator,5,2,63.1,2200000
Visakhapatnam,E081,Hydraulic Excavator,4,2,62.2,2200000
Thane,E081,Hydraulic Excavator,4,2,61.2,2200000
Coimbatore,E081,Hydraulic Excavator,4,2,61.0,2200000
Nagpur,E081,Hydraulic Excavator,4,2,60.9,2200000
Ludhiana,E081,Hydraulic Excavator,4,2,60.8,2200000
Faridabad,E081,Hydraulic Excavator,4,2,59.9,2200000
Nashik,E081,Hydraulic Excavator,3,2,56.9,2200000
Patna,E081,Hydraulic Excavator,4,1,56.1,1100000
Asansol,E081,Hydraulic Excavator,2,1,55.7,1100000
Howrah,E081,Hydraulic Excavator,3,1,55.0,1100000
Raipur,E081,Hydraulic Excavator,2,1,54.05,1100000
Aurangabad,E081,Hydraulic Excavator,3,1,54.0,1100000
Agra,E081,Hydraulic Excavator,3,1,53.9,1100000
Madurai,E081,Hydraulic Excavator,3,1,53.4,1100000
Amritsar,E081,Hydraulic Excavator,3,1,52.9,1100000
Kochi,E081,Hydraulic Excavator,3,1,52.88,1100000
Durgapur,E081,Hydraulic Excavator,2,1,52.38,1100000
Bhubaneswar,E081,Hydraulic Excavator,3,1,52.3,1100000
Ranchi,E081,Hydraulic Excavator,2,1,52.3,1100000
Jabalpur,E081,Hydraulic Excavator,2,1,52.3,1100000
Varanasi,E081,Hydraulic Excavator,3,1,52.1,1100000
Vijayawada,E081,Hydraulic Excavator,2,1,51.7,1100000
Mysuru,E081,Hydraulic Excavator,2,1,51.1,1100000
Hubli,E081,Hydraulic Excavator,2,1,50.65,1100000
Gwalior,E081,Hydraulic Excavator,2,1,50.55,1100000
Jodhpur,E081,Hydraulic Excavator,2,1,50.1,1100000
Dehradun,E081,Hydraulic Excavator,2,1,48.95,1100000
Guwahati,E081,Hydraulic Excavator,2,1,48.75,1100000
Srinagar,E081,Hydraulic Excavator,2,1,48.55,1100000
Haldia,E081,Hydraulic Excavator,1,1,48.3,1100000
Siliguri,E081,Hydraulic Excavator,1,1,47.1,1100000
Udaipur,E081,Hydraulic Excavator,1,1,45.4,1100000
Kharagpur,E081,Hydraulic Excavator,1,1,45.3,1100000
Panaji,E081,Hydraulic Excavator,1,1,43.75,1100000
Tirupati,E081,Hydraulic Excavator,1,1,43.55,1100000
Malda,E081,Hydraulic Excavator,1,1,41.55,1100000
Shimla,E081,Hydraulic Excavator,1,1,41.25,1100000
Delhi,E082,Mini Excavator,20,1,119.6,5200000
Mumbai,E082,Mini Excavator,15,1,98.5,5200000
Bengaluru,E082,Mini Excavator,13,1,94.8,5200000
Chennai,E082,Mini Excavator,11,1,87.4,5200000
Hyderabad,E082,Mini Excavator,10,1,84.6,5200000
Ahmedabad,E082,Mini Excavator,9,1,81.2,5200000
Kolkata,E082,Mini Excavator,9,1,77.4,5200000
Surat,E082,Mini Excavator,7,1,70.4,5200000
Pune,E082,Mini Excavator,7,1,69.6,5200000
Jaipur,E082,Mini Excavator,5,1,63.2,5200000
Kanpur,E082,Mini Excavator,5,1,61.9,5200000
Lucknow,E082,Mini Excavator,5,1,61.5,5200000
Visakhapatnam,E082,Mini Excavator,4,1,60.2,5200000
Indore,E082,Mini Excavator,4,1,60.1,5200000
Thane,E082,Mini Excavator,4,1,59.2,5200000
Coimbatore,E082,Mini Excavator,4,1,59.0,5200000
Nagpur,E082,Mini Excavator,4,1,58.9,5200000
Ludhiana,E082,Mini Excavator,3,1,57.8,5200000
Faridabad,E082,Mini Excavator,3,1,56.9,5200000
Nashik,E082,Mini Excavator,3,1,54.9,5200000
Asansol,E082,Mini Excavator,2,1,53.7,5200000
Patna,E082,Mini Excavator,3,1,53.1,5200000
Raipur,E082,Mini Excavator,2,1,52.05,5200000
Howrah,E082,Mini Excavator,2,1,52.0,5200000
Agra,E082,Mini Excavator,3,1,51.9,5200000
Madurai,E082,Mini Excavator,3,1,51.4,5200000
Aurangabad,E082,Mini Excavator,2,1,51.0,5200000
Jabalpur,E082,Mini Excavator,2,1,50.3,5200000
Ranchi,E082,Mini Excavator,2,1,50.3,5200000
Varanasi,E082,Mini Excavator,3,1,50.1,5200000
Amritsar,E082,Mini Excavator,2,1,49.9,5200000
Kochi,E082,Mini Excavator,2,1,49.88,5200000
Vijayawada,E082,Mini Excavator,2,1,49.7,5200000
Durgapur,E082,Mini Excavator,1,1,49.38,5200000
Bhubaneswar,E082,Mini Excavator,2,1,49.3,5200000
Mysuru,E082,Mini Excavator,2,1,49.1,5200000
Hubli,E082,Mini Excavator,2,1,48.65,5200000
Gwalior,E082,Mini Excavator,2,1,48.55,5200000
Jodhpur,E082,Mini Excavator,2,1,48.1,5200000
Dehradun,E082,Mini Excavator,2,1,46.95,5200000
Guwahati,E082,Mini Excavator,2,1,46.75,5200000
Srinagar,E082,Mini Excavator,2,1,46.55,5200000
Haldia,E082,Mini Excavator,1,1,46.3,5200000
Siliguri,E082,Mini Excavator,1,1,45.1,5200000
Udaipur,E082,Mini Excavator,1,1,43.4,5200000
Kharagpur,E082,Mini Excavator,1,1,43.3,5200000
Panaji,E082,Mini Excavator,1,1,41.75,5200000
Tirupati,E082,Mini Excavator,1,1,41.55,5200000
Malda,E082,Mini Excavator,1,0,39.55,0
Shimla,E082,Mini Excavator,1,0,39.25,0
Delhi,E083,Backhoe Loader,20,2,123.8,3600000
Mumbai,E083,Backhoe Loader,20,2,107.3,3600000
Bengaluru,E083,Backhoe Loader,20,2,106.3,3600000
Chennai,E083,Backhoe Loader,20,2,101.0,3600000
Hyderabad,E083,Backhoe Loader,20,2,99.7,3600000
Ahmedabad,E083,Backhoe Loader,19,2,96.6,3600000
Kolkata,E083,Backhoe Loader,20,2,93.3,3600000
Surat,E083,Backhoe Loader,16,2,85.4,3600000
Pune,E083,Backhoe Loader,16,2,84.3,3600000
Jaipur,E083,Backhoe Loader,14,2,78.7,3600000
Lucknow,E083,Backhoe Loader,13,1,76.3,1800000
Kanpur,E083,Backhoe Loader,12,1,75.8,1800000
Indore,E083,Backhoe Loader,13,1,75.3,1800000
Visakhapatnam,E083,Backhoe Loader,13,1,74.9,1800000
Coimbatore,E083,Backhoe Loader,13,1,73.6,1800000
Thane,E083,Backhoe Loader,13,1,73.6,1800000
Nagpur,E083,Backhoe Loader,12,1,73.2,1800000
Ludhiana,E083,Backhoe Loader,12,1,72.9,1800000
Faridabad,E083,Backhoe Loader,12,1,71.9,1800000
Nashik,E083,Backhoe Loader,11,1,69.4,1800000
Asansol,E083,Backhoe Loader,11,1,68.9,1800000
Patna,E083,Backhoe Loader,10,1,67.7,1800000
Howrah,E083,Backhoe Loader,11,1,66.9,1800000
Raipur,E083,Backhoe Loader,10,1,66.75,1800000
Agra,E083,Backhoe Loader,10,1,66.1,1800000
Aurangabad,E083,Backhoe Loader,10,1,66.0,1800000
Madurai,E083,Backhoe Loader,11,1,65.7,1800000
Kochi,E083,Backhoe Loader,12,1,65.08,1800000
Jabalpur,E083,Backhoe Loader,10,1,65.0,1800000
Durgapur,E083,Backhoe Loader,10,1,64.68,1800000
Ranchi,E083,Backhoe Loader,9,1,64.6,1800000
Amritsar,E083,Backhoe Loader,10,1,64.6,1800000
Bhubaneswar,E083,Backhoe Loader,10,1,64.2,1800000
Vijayawada,E083,Backhoe Loader,10,1,64.1,1800000
Varanasi,E083,Backhoe Loader,9,1,63.6,1800000
Mysuru,E083,Backhoe Loader,10,1,63.5,1800000
Gwalior,E083,Backhoe Loader,9,1,62.65,1800000
Jodhpur,E083,Backhoe Loader,9,1,62.5,1800000
Hubli,E083,Backhoe Loader,8,1,62.15,1800000
Srinagar,E083,Backhoe Loader,9,1,61.35,1800000
Dehradun,E083,Backhoe Loader,9,1,61.25,1800000
Guwahati,E083,Backhoe Loader,9,1,60.95,1800000
Haldia,E083,Backhoe Loader,8,1,60.4,1800000
Siliguri,E083,Backhoe Loader,9,1,60.0,1800000
Udaipur,E083,Backhoe Loader,8,1,57.6,1800000
Kharagpur,E083,Backhoe Loader,7,1,56.9,1800000
Panaji,E083,Backhoe Loader,9,1,56.05,1800000
Tirupati,E083,Backhoe Loader,8,1,55.85,1800000
Shimla,E083,Backhoe Loader,7,1,53.35,1800000
Malda,E083,Backhoe Loader,6,1,52.65,1800000
Delhi,E084,Wheel Loader,20,3,119.6,7200000
Mumbai,E084,Wheel Loader,15,2,98.5,4800000
Bengaluru,E084,Wheel Loader,13,2,94.8,4800000
Chennai,E084,Wheel Loader,11,2,87.4,4800000
Hyderabad,E084,Wheel Loader,10,2,84.6,4800000
Ahmedabad,E084,Wheel Loader,9,2,81.2,4800000
Kolkata,E084,Wheel Loader,9,2,77.4,4800000
Surat,E084,Wheel Loader,7,2,70.4,4800000
Pune,E084,Wheel Loader,7,2,69.6,4800000
Jaipur,E084,Wheel Loader,5,1,63.2,2400000
Kanpur,E084,Wheel Loader,5,1,61.9,2400000
Lucknow,E084,Wheel Loader,5,1,61.5,2400000
Visakhapatnam,E084,Wheel Loader,4,1,60.2,2400000
Indore,E084,Wheel Loader,4,1,60.1,2400000
Thane,E084,Wheel Loader,4,1,59.2,2400000
Coimbatore,E084,Wheel Loader,4,1,59.0,2400000
Nagpur,E084,Wheel Loader,4,1,58.9,2400000
Ludhiana,E084,Wheel Loader,3,1,57.8,2400000
Faridabad,E084,Wheel Loader,3,1,56.9,2400000
Nashik,E084,Wheel Loader,3,1,54.9,2400000
Asansol,E084,Wheel Loader,2,1,53.7,2400000
Patna,E084,Wheel Loader,3,1,53.1,2400000
Raipur,E084,Wheel Loader,2,1,52.05,2400000
Howrah,E084,Wheel Loader,2,1,52.0,2400000
Agra,E084,Wheel Loader,3,1,51.9,2400000
Madurai,E084,Wheel Loader,3,1,51.4,2400000
Aurangabad,E084,Wheel Loader,2,1,51.0,2400000
Jabalpur,E084,Wheel Loader,2,1,50.3,2400000
Ranchi,E084,Wheel Loader,2,1,50.3,2400000
Varanasi,E084,Wheel Loader,3,1,50.1,2400000
Amritsar,E084,Wheel Loader,2,1,49.9,2400000
Kochi,E084,Wheel Loader,2,1,49.88,2400000
Vijayawada,E084,Wheel Loader,2,1,49.7,2400000
Durgapur,E084,Wheel Loader,1,1,49.38,2400000
Bhubaneswar,E084,Wheel Loader,2,1,49.3,2400000
Mysuru,E084,Wheel Loader,2,1,49.1,2400000
Hubli,E084,Wheel Loader,2,1,48.65,2400000
Gwalior,E084,Wheel Loader,2,1,48.55,2400000
Jodhpur,E084,Wheel Loader,2,1,48.1,2400000
Dehradun,E084,Wheel Loader,2,1,46.95,2400000
Guwahati,E084,Wheel Loader,2,1,46.75,2400000
Srinagar,E084,Wheel Loader,2,1,46.55,2400000
Haldia,E084,Wheel Loader,1,1,46.3,2400000
Siliguri,E084,Wheel Loader,1,1,45.1,2400000
Udaipur,E084,Wheel Loader,1,1,43.4,2400000
Kharagpur,E084,Wheel Loader,1,1,43.3,2400000
Panaji,E084,Wheel Loader,1,1,41.75,2400000
Tirupati,E084,Wheel Loader,1,1,41.55,2400000
Malda,E084,Wheel Loader,1,1,39.55,2400000
Shimla,E084,Wheel Loader,1,1,39.25,2400000
Delhi,E085,Track Mounted Excavator,20,2,102.8,3000000
Bengaluru,E085,Track Mounted Excavator,19,2,94.9,3000000
Mumbai,E085,Track Mounted Excavator,20,2,92.8,3000000
Chennai,E085,Track Mounted Excavator,18,1,89.9,1500000
Hyderabad,E085,Track Mounted Excavator,17,1,87.9,1500000
Ahmedabad,E085,Track Mounted Excavator,16,1,86.0,1500000
Kolkata,E085,Track Mounted Excavator,17,1,83.8,1500000
Pune,E085,Track Mounted Excavator,14,1,76.4,1500000
Surat,E085,Track Mounted Excavator,13,1,75.8,1500000
Jaipur,E085,Track Mounted Excavator,12,1,71.6,1500000
Kanpur,E085,Track Mounted Excavator,11,1,70.0,1500000
Visakhapatnam,E085,Track Mounted Excavator,12,1,69.9,1500000
Indore,E085,Track Mounted Excavator,11,1,69.1,1500000
Lucknow,E085,Track Mounted Excavator,11,1,69.0,1500000
Thane,E085,Track Mounted Excavator,12,1,68.7,1500000
Coimbatore,E085,Track Mounted Excavator,12,1,68.5,1500000
Ludhiana,E085,Track Mounted Excavator,11,1,68.1,1500000
Nagpur,E085,Track Mounted Excavator,11,1,67.8,1500000
Faridabad,E085,Track Mounted Excavator,11,1,67.2,1500000
Nashik,E085,Track Mounted Excavator,10,1,64.7,1500000
Asansol,E085,Track Mounted Excavator,10,1,64.7,1500000
Howrah,E085,Track Mounted Excavator,10,1,62.8,1500000
Patna,E085,Track Mounted Excavator,9,1,62.6,1500000
Raipur,E085,Track Mounted Excavator,9,1,62.6,1500000
Aurangabad,E085,Track Mounted Excavator,9,1,61.7,1500000
Agra,E085,Track Mounted Excavator,9,1,61.4,1500000
Madurai,E085,Track Mounted Excavator,10,1,61.2,1500000
Durgapur,E085,Track Mounted Excavator,9,1,61.1,1500000
Kochi,E085,Track Mounted Excavator,11,1,61.1,1500000
Vijayawada,E085,Track Mounted Excavator,10,1,61.0,1500000
Jabalpur,E085,Track Mounted Excavator,9,1,60.7,1500000
Amritsar,E085,Track Mounted Excavator,9,1,60.4,1500000
Ranchi,E085,Track Mounted Excavator,8,1,60.4,1500000
Varanasi,E085,Track Mounted Excavator,9,1,60.2,1500000
Bhubaneswar,E085,Track Mounted Excavator,9,1,60.1,1500000
Mysuru,E085,Track Mounted Excavator,9,1,59.4,1500000
Hubli,E085,Track Mounted Excavator,8,1,59.2,1500000
Gwalior,E085,Track Mounted Excavator,8,1,58.6,1500000
Jodhpur,E085,Track Mounted Excavator,8,1,58.4,1500000
Haldia,E085,Track Mounted Excavator,8,1,58.2,1500000
Guwahati,E085,Track Mounted Excavator,9,1,58.0,1500000
Dehradun,E085,Track Mounted Excavator,8,1,57.4,1500000
Srinagar,E085,Track Mounted Excavator,8,1,57.1,1500000
Siliguri,E085,Track Mounted Excavator,8,1,56.3,1500000
Udaipur,E085,Track Mounted Excavator,8,1,55.0,1500000
Kharagpur,E085,Track Mounted Excavator,7,1,54.6,1500000
Panaji,E085,Track Mounted Excavator,9,1,53.9,1500000
Tirupati,E085,Track Mounted Excavator,7,1,52.4,1500000
Malda,E085,Track Mounted Excavator,6,1,50.4,1500000
Shimla,E085,Track Mounted Excavator,6,1,50.1,1500000
Delhi,E086,Road Roller,20,2,111.1,6400000
Mumbai,E086,Road Roller,15,1,90.3,3200000
Bengaluru,E086,Road Roller,13,1,86.8,3200000
Chennai,E086,Road Roller,11,1,79.8,3200000
Hyderabad,E086,Road Roller,10,1,76.7,3200000
Ahmedabad,E086,Road Roller,9,1,73.1,3200000
Kolkata,E086,Road Roller,9,1,70.9,3200000
Surat,E086,Road Roller,7,1,62.4,3200000
Pune,E086,Road Roller,7,1,62.4,3200000
Jaipur,E086,Road Roller,5,1,56.6,3200000
Lucknow,E086,Road Roller,5,1,55.7,3200000
Kanpur,E086,Road Roller,5,1,54.9,3200000
Indore,E086,Road Roller,4,1,52.8,3200000
Visakhapatnam,E086,Road Roller,4,1,52.8,3200000
Thane,E086,Road Roller,4,1,51.9,3200000
Coimbatore,E086,Road Roller,4,1,51.8,3200000
Nagpur,E086,Road Roller,4,1,51.4,3200000
Ludhiana,E086,Road Roller,3,1,50.1,3200000
Faridabad,E086,Road Roller,3,1,49.8,3200000
Patna,E086,Road Roller,3,1,48.2,3200000
Nashik,E086,Road Roller,3,1,48.0,3200000
Agra,E086,Road Roller,3,1,46.8,3200000
Madurai,E086,Road Roller,3,1,46.1,3200000
Asansol,E086,Road Roller,2,1,45.9,3200000
Howrah,E086,Road Roller,2,1,45.7,3200000
Varanasi,E086,Road Roller,3,1,45.4,3200000
Raipur,E086,Road Roller,2,1,44.95,3200000
Aurangabad,E086,Road Roller,2,1,44.9,3200000
Amritsar,E086,Road Roller,2,1,44.4,3200000
Jabalpur,E086,Road Roller,2,1,44.3,3200000
Bhubaneswar,E086,Road Roller,2,1,44.1,3200000
Kochi,E086,Road Roller,2,1,44.08,3200000
Vijayawada,E086,Road Roller,2,1,44.0,3200000
Ranchi,E086,Road Roller,2,1,43.9,3200000
Mysuru,E086,Road Roller,2,1,43.6,3200000
Jodhpur,E086,Road Roller,2,1,43.1,3200000
Gwalior,E086,Road Roller,2,1,42.95,3200000
Hubli,E086,Road Roller,2,1,42.85,3200000
Srinagar,E086,Road Roller,2,1,42.75,3200000
Guwahati,E086,Road Roller,2,1,42.65,3200000
Dehradun,E086,Road Roller,2,1,42.45,3200000
Durgapur,E086,Road Roller,1,1,41.88,3200000
Siliguri,E086,Road Roller,1,1,40.0,3200000
Udaipur,E086,Road Roller,1,1,39.5,3200000
Haldia,E086,Road Roller,1,1,38.3,3200000
Tirupati,E086,Road Roller,1,1,38.05,3200000
Kharagpur,E086,Road Roller,1,1,37.6,3200000
Panaji,E086,Road Roller,1,1,36.85,3200000
Shimla,E086,Road Roller,1,1,36.45,3200000
Malda,E086,Road Roller,1,1,36.25,3200000
Delhi,E087,Vibratory Road Roller,20,4,110.1,3600000
Mumbai,E087,Vibratory Road Roller,15,3,89.3,2700000
Bengaluru,E087,Vibratory Road Roller,13,3,85.8,2700000
Chennai,E087,Vibratory Road Roller,11,3,78.8,2700000
Hyderabad,E087,Vibratory Road Roller,10,3,75.7,2700000
Ahmedabad,E087,Vibratory Road Roller,9,2,72.1,1800000
Kolkata,E087,Vibratory Road Roller,9,2,69.9,1800000
Surat,E087,Vibratory Road Roller,7,2,61.4,1800000
Pune,E087,Vibratory Road Roller,7,2,61.4,1800000
Jaipur,E087,Vibratory Road Roller,5,2,55.6,1800000
Lucknow,E087,Vibratory Road Roller,5,2,54.7,1800000
Kanpur,E087,Vibratory Road Roller,5,2,53.9,1800000
Indore,E087,Vibratory Road Roller,4,2,51.8,1800000
Visakhapatnam,E087,Vibratory Road Roller,4,2,51.8,1800000
Thane,E087,Vibratory Road Roller,4,2,50.9,1800000
Coimbatore,E087,Vibratory Road Roller,4,2,50.8,1800000
Nagpur,E087,Vibratory Road Roller,4,2,50.4,1800000
Ludhiana,E087,Vibratory Road Roller,3,2,49.1,1800000
Faridabad,E087,Vibratory Road Roller,3,2,48.8,1800000
Patna,E087,Vibratory Road Roller,3,2,47.2,1800000
Nashik,E087,Vibratory Road Roller,3,2,47.0,1800000
Agra,E087,Vibratory Road Roller,3,2,45.8,1800000
Madurai,E087,Vibratory Road Roller,3,2,45.1,1800000
Asansol,E087,Vibratory Road Roller,2,2,44.9,1800000
Howrah,E087,Vibratory Road Roller,2,2,44.7,1800000
Varanasi,E087,Vibratory Road Roller,3,1,44.4,900000
Raipur,E087,Vibratory Road Roller,2,1,43.95,900000
Aurangabad,E087,Vibratory Road Roller,2,1,43.9,900000
Amritsar,E087,Vibratory Road Roller,2,1,43.4,900000
Jabalpur,E087,Vibratory Road Roller,2,1,43.3,900000
Bhubaneswar,E087,Vibratory Road Roller,2,1,43.1,900000
Kochi,E087,Vibratory Road Roller,2,1,43.08,900000
Vijayawada,E087,Vibratory Road Roller,2,1,43.0,900000
Ranchi,E087,Vibratory Road Roller,2,1,42.9,900000
Mysuru,E087,Vibratory Road Roller,2,1,42.6,900000
Jodhpur,E087,Vibratory Road Roller,2,1,42.1,900000
Gwalior,E087,Vibratory Road Roller,2,1,41.95,900000
Hubli,E087,Vibratory Road Roller,2,1,41.85,900000
Srinagar,E087,Vibratory Road Roller,2,1,41.75,900000
Guwahati,E087,Vibratory Road Roller,2,1,41.65,900000
Dehradun,E087,Vibratory Road Roller,2,1,41.45,900000
Durgapur,E087,Vibratory Road Roller,1,1,40.88,900000
Siliguri,E087,Vibratory Road Roller,1,1,39.0,900000
Udaipur,E087,Vibratory Road Roller,1,1,38.5,900000
Haldia,E087,Vibratory Road Roller,1,1,37.3,900000
Tirupati,E087,Vibratory Road Roller,1,1,37.05,900000
Kharagpur,E087,Vibratory Road Roller,1,1,36.6,900000
Panaji,E087,Vibratory Road Roller,1,1,35.85,900000
Shimla,E087,Vibratory Road Roller,1,1,35.45,900000
Malda,E087,Vibratory Road Roller,1,1,35.25,900000
Delhi,E088,Asphalt Paver Machine,20,1,111.1,7500000
Mumbai,E088,Asphalt Paver Machine,16,1,91.3,7500000
Bengaluru,E088,Asphalt Paver Machine,15,1,88.8,7500000
Chennai,E088,Asphalt Paver Machine,13,1,81.8,7500000
Hyderabad,E088,Asphalt Paver Machine,12,1,78.7,7500000
Ahmedabad,E088,Asphalt Paver Machine,10,1,74.1,7500000
Kolkata,E088,Asphalt Paver Machine,10,1,71.9,7500000
Surat,E088,Asphalt Paver Machine,8,1,63.4,7500000
Pune,E088,Asphalt Paver Machine,7,1,62.4,7500000
Jaipur,E088,Asphalt Paver Machine,6,1,57.6,7500000
Lucknow,E088,Asphalt Paver Machine,6,1,56.7,7500000
Kanpur,E088,Asphalt Paver Machine,5,1,54.9,7500000
Indore,E088,Asphalt Paver Machine,5,1,53.8,7500000
