municipality,equipment_id,equipment_name,demand,allocated,priority_score,cost
Kanpur,E114,Cable Fault Detection Machine,9,1,14.8,2800000
Patna,E114,Cable Fault Detection Machine,9,1,14.1,2800000
Ludhiana,E114,Cable Fault Detection Machine,9,1,13.8,2800000
Faridabad,E114,Cable Fault Detection Machine,9,1,13.7,2800000
Asansol,E114,Cable Fault Detection Machine,9,1,13.2,2800000
Howrah,E114,Cable Fault Detection Machine,9,1,13.1,2800000
Kochi,E114,Cable Fault Detection Machine,10,1,12.98,2800000
Agra,E114,Cable Fault Detection Machine,9,1,12.7,2800000
Nashik,E114,Cable Fault Detection Machine,9,1,12.7,2800000
Madurai,E114,Cable Fault Detection Machine,9,1,12.5,2800000
Aurangabad,E114,Cable Fault Detection Machine,9,1,12.3,2800000
Jabalpur,E114,Cable Fault Detection Machine,9,1,12.3,2800000
Amritsar,E114,Cable Fault Detection Machine,9,1,12.2,2800000
Bhubaneswar,E114,Cable Fault Detection Machine,9,1,12.1,2800000
Mysuru,E114,Cable Fault Detection Machine,9,1,12.1,2800000
Vijayawada,E114,Cable Fault Detection Machine,9,1,12.1,2800000
Varanasi,E114,Cable Fault Detection Machine,8,1,11.4,2800000
Srinagar,E114,Cable Fault Detection Machine,8,1,11.25,2800000
Ranchi,E114,Cable Fault Detection Machine,8,1,11.2,2800000
Raipur,E114,Cable Fault Detection Machine,8,1,11.15,2800000
Jodhpur,E114,Cable Fault Detection Machine,8,1,11.1,2800000
Gwalior,E114,Cable Fault Detection Machine,8,1,11.05,2800000
Guwahati,E114,Cable Fault Detection Machine,8,1,10.95,2800000
Hubli,E114,Cable Fault Detection Machine,8,1,10.95,2800000
Dehradun,E114,Cable Fault Detection Machine,8,1,10.85,2800000
Siliguri,E114,Cable Fault Detection Machine,8,1,10.7,2800000
Udaipur,E114,Cable Fault Detection Machine,8,1,10.6,2800000
Durgapur,E114,Cable Fault Detection Machine,8,1,10.58,2800000
Panaji,E114,Cable Fault Detection Machine,9,1,10.15,2800000
Tirupati,E114,Cable Fault Detection Machine,8,1,9.45,2800000
Kharagpur,E114,Cable Fault Detection Machine,8,1,9.3,2800000
Haldia,E114,Cable Fault Detection Machine,8,1,9.2,2800000
Shimla,E114,Cable Fault Detection Machine,7,0,8.25,0
Malda,E114,Cable Fault Detection Machine,7,0,8.25,0
Delhi,E115,Solar Street Light Repair Unit,0,0,24.0,0
Mumbai,E115,Solar Street Light Repair Unit,0,0,17.5,0
Bengaluru,E115,Solar Street Light Repair Unit,0,0,13.4,0
Chennai,E115,Solar Street Light Repair Unit,0,0,12.1,0
Hyderabad,E115,Solar Street Light Repair Unit,0,0,11.8,0
Ahmedabad,E115,Solar Street Light Repair Unit,0,0,10.6,0
Kolkata,E115,Solar Street Light Repair Unit,0,0,9.5,0
Surat,E115,Solar Street Light Repair Unit,0,0,7.6,0
Pune,E115,Solar Street Light Repair Unit,0,0,6.9,0
Lucknow,E115,Solar Street Light Repair Unit,0,0,6.3,0
Jaipur,E115,Solar Street Light Repair Unit,0,0,6.1,0
Kanpur,E115,Solar Street Light Repair Unit,0,0,5.8,0
Nagpur,E115,Solar Street Light Repair Unit,0,0,5.4,0
Indore,E115,Solar Street Light Repair Unit,0,0,5.2,0
Patna,E115,Solar Street Light Repair Unit,0,0,5.1,0
Coimbatore,E115,Solar Street Light Repair Unit,0,0,5.1,0
Visakhapatnam,E115,Solar Street Light Repair Unit,0,0,5.0,0
Thane,E115,Solar Street Light Repair Unit,0,0,4.9,0
Ludhiana,E115,Solar Street Light Repair Unit,0,0,4.8,0
Faridabad,E115,Solar Street Light Repair Unit,0,0,4.7,0
Asansol,E115,Solar Street Light Repair Unit,0,0,4.2,0
Howrah,E115,Solar Street Light Repair Unit,0,0,4.1,0
Nashik,E115,Solar Street Light Repair Unit,0,0,3.7,0
Agra,E115,Solar Street Light Repair Unit,0,0,3.7,0
Madurai,E115,Solar Street Light Repair Unit,0,0,3.5,0
Varanasi,E115,Solar Street Light Repair Unit,0,0,3.4,0
Jabalpur,E115,Solar Street Light Repair Unit,0,0,3.3,0
Aurangabad,E115,Solar Street Light Repair Unit,0,0,3.3,0
Srinagar,E115,Solar Street Light Repair Unit,0,0,3.25,0
Amritsar,E115,Solar Street Light Repair Unit,0,0,3.2,0
Ranchi,E115,Solar Street Light Repair Unit,0,0,3.2,0
Raipur,E115,Solar Street Light Repair Unit,0,0,3.15,0
Bhubaneswar,E115,Solar Street Light Repair Unit,0,0,3.1,0
Jodhpur,E115,Solar Street Light Repair Unit,0,0,3.1,0
Mysuru,E115,Solar Street Light Repair Unit,0,0,3.1,0
Vijayawada,E115,Solar Street Light Repair Unit,0,0,3.1,0
Gwalior,E115,Solar Street Light Repair Unit,0,0,3.05,0
Kochi,E115,Solar Street Light Repair Unit,0,0,2.98,0
Guwahati,E115,Solar Street Light Repair Unit,0,0,2.95,0
Hubli,E115,Solar Street Light Repair Unit,0,0,2.95,0
Dehradun,E115,Solar Street Light Repair Unit,0,0,2.85,0
Siliguri,E115,Solar Street Light Repair Unit,0,0,2.7,0
Udaipur,E115,Solar Street Light Repair Unit,0,0,2.6,0
Durgapur,E115,Solar Street Light Repair Unit,0,0,2.58,0
Tirupati,E115,Solar Street Light Repair Unit,0,0,1.45,0
Kharagpur,E115,Solar Street Light Repair Unit,0,0,1.3,0
Malda,E115,Solar Street Light Repair Unit,0,0,1.25,0
Shimla,E115,Solar Street Light Repair Unit,0,0,1.25,0
Haldia,E115,Solar Street Light Repair Unit,0,0,1.2,0
Panaji,E115,Solar Street Light Repair Unit,0,0,1.15,0
Delhi,E116,Mobile Repair Van,20,4,44.0,7200000
Mumbai,E116,Mobile Repair Van,20,3,37.5,5400000
Bengaluru,E116,Mobile Repair Van,20,3,33.4,5400000
Chennai,E116,Mobile Repair Van,19,3,31.1,5400000
Hyderabad,E116,Mobile Repair Van,18,3,29.8,5400000
Ahmedabad,E116,Mobile Repair Van,17,2,27.6,3600000
Kolkata,E116,Mobile Repair Van,17,2,26.5,3600000
Surat,E116,Mobile Repair Van,15,2,22.6,3600000
Pune,E116,Mobile Repair Van,15,2,21.9,3600000
Lucknow,E116,Mobile Repair Van,13,2,19.3,3600000
Jaipur,E116,Mobile Repair Van,13,2,19.1,3600000
Kanpur,E116,Mobile Repair Van,12,2,17.8,3600000
Nagpur,E116,Mobile Repair Van,12,2,17.4,3600000
Indore,E116,Mobile Repair Van,12,2,17.2,3600000
Coimbatore,E116,Mobile Repair Van,12,2,17.1,3600000
Visakhapatnam,E116,Mobile Repair Van,12,2,17.0,3600000
Thane,E116,Mobile Repair Van,12,2,16.9,3600000
Patna,E116,Mobile Repair Van,11,1,16.1,1800000
Ludhiana,E116,Mobile Repair Van,11,1,15.8,1800000
Faridabad,E116,Mobile Repair Van,11,1,15.7,1800000
Nashik,E116,Mobile Repair Van,11,1,14.7,1800000
Agra,E116,Mobile Repair Van,11,1,14.7,1800000
Madurai,E116,Mobile Repair Van,11,1,14.5,1800000
Asansol,E116,Mobile Repair Van,10,1,14.2,1800000
Howrah,E116,Mobile Repair Van,10,1,14.1,1800000
Kochi,E116,Mobile Repair Van,11,1,13.98,1800000
Varanasi,E116,Mobile Repair Van,10,1,13.4,1800000
Aurangabad,E116,Mobile Repair Van,10,1,13.3,1800000
Jabalpur,E116,Mobile Repair Van,10,1,13.3,1800000
Amritsar,E116,Mobile Repair Van,10,1,13.2,1800000
Raipur,E116,Mobile Repair Van,10,1,13.15,1800000
Vijayawada,E116,Mobile Repair Van,10,1,13.1,1800000
Bhubaneswar,E116,Mobile Repair Van,10,1,13.1,1800000
Jodhpur,E116,Mobile Repair Van,10,1,13.1,1800000
Mysuru,E116,Mobile Repair Van,10,1,13.1,1800000
Gwalior,E116,Mobile Repair Van,10,1,13.05,1800000
Srinagar,E116,Mobile Repair Van,9,1,12.25,1800000
Ranchi,E116,Mobile Repair Van,9,1,12.2,1800000
Guwahati,E116,Mobile Repair Van,9,1,11.95,1800000
Hubli,E116,Mobile Repair Van,9,1,11.95,1800000
Dehradun,E116,Mobile Repair Van,9,1,11.85,1800000
Siliguri,E116,Mobile Repair Van,9,1,11.7,1800000
Udaipur,E116,Mobile Repair Van,9,1,11.6,1800000
Durgapur,E116,Mobile Repair Van,9,1,11.58,1800000
Tirupati,E116,Mobile Repair Van,9,1,10.45,1800000
Panaji,E116,Mobile Repair Van,9,1,10.15,1800000
Kharagpur,E116,Mobile Repair Van,8,1,9.3,1800000
Shimla,E116,Mobile Repair Van,8,1,9.25,1800000
Haldia,E116,Mobile Repair Van,8,1,9.2,1800000
Malda,E116,Mobile Repair Van,7,1,8.25,1800000
Delhi,E117,Portable Battery Backup Unit,17,11,41.0,1320000
Mumbai,E117,Portable Battery Backup Unit,14,8,31.5,960000
Bengaluru,E117,Portable Battery Backup Unit,12,7,25.4,840000
Chennai,E117,Portable Battery Backup Unit,11,6,23.1,720000
Hyderabad,E117,Portable Battery Backup Unit,11,6,22.8,720000
Ahmedabad,E117,Portable Battery Backup Unit,10,5,20.6,600000
Kolkata,E117,Portable Battery Backup Unit,10,5,19.5,600000
Surat,E117,Portable Battery Backup Unit,10,5,17.6,600000
Pune,E117,Portable Battery Backup Unit,9,4,15.9,480000
Lucknow,E117,Portable Battery Backup Unit,9,4,15.3,480000
Jaipur,E117,Portable Battery Backup Unit,9,4,15.1,480000
Coimbatore,E117,Portable Battery Backup Unit,9,4,14.1,480000
Visakhapatnam,E117,Portable Battery Backup Unit,9,4,14.0,480000
Thane,E117,Portable Battery Backup Unit,9,4,13.9,480000
Kanpur,E117,Portable Battery Backup Unit,8,4,13.8,480000
Nagpur,E117,Portable Battery Backup Unit,8,4,13.4,480000
Indore,E117,Portable Battery Backup Unit,8,4,13.2,480000
Patna,E117,Portable Battery Backup Unit,8,3,13.1,360000
Ludhiana,E117,Portable Battery Backup Unit,8,3,12.8,360000
Faridabad,E117,Portable Battery Backup Unit,8,3,12.7,360000
Asansol,E117,Portable Battery Backup Unit,8,3,12.2,360000
Howrah,E117,Portable Battery Backup Unit,8,3,12.1,360000
Nashik,E117,Portable Battery Backup Unit,8,3,11.7,360000
Agra,E117,Portable Battery Backup Unit,8,3,11.7,360000
Madurai,E117,Portable Battery Backup Unit,8,3,11.5,360000
Aurangabad,E117,Portable Battery Backup Unit,8,3,11.3,360000
Jabalpur,E117,Portable Battery Backup Unit,8,3,11.3,360000
Amritsar,E117,Portable Battery Backup Unit,8,3,11.2,360000
Mysuru,E117,Portable Battery Backup Unit,8,3,11.1,360000
Vijayawada,E117,Portable Battery Backup Unit,8,3,11.1,360000
Bhubaneswar,E117,Portable Battery Backup Unit,8,3,11.1,360000
Kochi,E117,Portable Battery Backup Unit,8,3,10.98,360000
Varanasi,E117,Portable Battery Backup Unit,7,3,10.4,360000
Srinagar,E117,Portable Battery Backup Unit,7,3,10.25,360000
Ranchi,E117,Portable Battery Backup Unit,7,3,10.2,360000
Raipur,E117,Portable Battery Backup Unit,7,3,10.15,360000
Jodhpur,E117,Portable Battery Backup Unit,7,3,10.1,360000
Gwalior,E117,Portable Battery Backup Unit,7,3,10.05,360000
Guwahati,E117,Portable Battery Backup Unit,7,3,9.95,360000
Hubli,E117,Portable Battery Backup Unit,7,3,9.95,360000
Dehradun,E117,Portable Battery Backup Unit,7,3,9.85,360000
Siliguri,E117,Portable Battery Backup Unit,7,3,9.7,360000
Udaipur,E117,Portable Battery Backup Unit,7,3,9.6,360000
Durgapur,E117,Portable Battery Backup Unit,7,3,9.58,360000
Panaji,E117,Portable Battery Backup Unit,8,2,9.15,240000
Tirupati,E117,Portable Battery Backup Unit,7,2,8.45,240000
Kharagpur,E117,Portable Battery Backup Unit,7,2,8.3,240000
Haldia,E117,Portable Battery Backup Unit,7,2,8.2,240000
Shimla,E117,Portable Battery Backup Unit,6,2,7.25,240000
Malda,E117,Portable Battery Backup Unit,6,2,7.25,240000
Delhi,E118,Emergency Electrical Generator,17,3,41.0,9000000
Mumbai,E118,Emergency Electrical Generator,11,2,28.5,6000000
Bengaluru,E118,Emergency Electrical Generator,10,2,23.4,6000000
Chennai,E118,Emergency Electrical Generator,9,2,21.1,6000000
Hyderabad,E118,Emergency Electrical Generator,8,2,19.8,6000000
Ahmedabad,E118,Emergency Electrical Generator,7,1,17.6,3000000
Kolkata,E118,Emergency Electrical Generator,7,1,16.5,3000000
Surat,E118,Emergency Electrical Generator,5,1,12.6,3000000
Pune,E118,Emergency Electrical Generator,5,1,11.9,3000000
Lucknow,E118,Emergency Electrical Generator,4,1,10.3,3000000
Jaipur,E118,Emergency Electrical Generator,4,1,10.1,3000000
Kanpur,E118,Emergency Electrical Generator,4,1,9.8,3000000
Nagpur,E118,Emergency Electrical Generator,3,1,8.4,3000000
Indore,E118,Emergency Electrical Generator,3,1,8.2,3000000
Patna,E118,Emergency Electrical Generator,3,1,8.1,3000000
Coimbatore,E118,Emergency Electrical Generator,3,1,8.1,3000000
Visakhapatnam,E118,Emergency Electrical Generator,3,1,8.0,3000000
Thane,E118,Emergency Electrical Generator,3,1,7.9,3000000
Ludhiana,E118,Emergency Electrical Generator,3,1,7.8,3000000
Faridabad,E118,Emergency Electrical Generator,3,1,7.7,3000000
Asansol,E118,Emergency Electrical Generator,2,1,6.2,3000000
Howrah,E118,Emergency Electrical Generator,2,1,6.1,3000000
Nashik,E118,Emergency Electrical Generator,2,0,5.7,0
Agra,E118,Emergency Electrical Generator,2,0,5.7,0
Madurai,E118,Emergency Electrical Generator,2,0,5.5,0
Varanasi,E118,Emergency Electrical Generator,2,0,5.4,0
Jabalpur,E118,Emergency Electrical Generator,2,0,5.3,0
Aurangabad,E118,Emergency Electrical Generator,2,0,5.3,0
Srinagar,E118,Emergency Electrical Generator,2,0,5.25,0
Amritsar,E118,Emergency Electrical Generator,2,0,5.2,0
Ranchi,E118,Emergency Electrical Generator,2,0,5.2,0
Raipur,E118,Emergency Electrical Generator,2,0,5.15,0
Bhubaneswar,E118,Emergency Electrical Generator,2,0,5.1,0
Jodhpur,E118,Emergency Electrical Generator,2,0,5.1,0
Mysuru,E118,Emergency Electrical Generator,2,0,5.1,0
Vijayawada,E118,Emergency Electrical Generator,2,0,5.1,0
Kochi,E118,Emergency Electrical Generator,2,0,4.98,0
Guwahati,E118,Emergency Electrical Generator,2,0,4.95,0
Gwalior,E118,Emergency Electrical Generator,1,0,4.05,0
Hubli,E118,Emergency Electrical Generator,1,0,3.95,0
Dehradun,E118,Emergency Electrical Generator,1,0,3.85,0
Siliguri,E118,Emergency Electrical Generator,1,0,3.7,0
Udaipur,E118,Emergency Electrical Generator,1,0,3.6,0
Durgapur,E118,Emergency Electrical Generator,1,0,3.58,0
Tirupati,E118,Emergency Electrical Generator,1,0,2.45,0
Kharagpur,E118,Emergency Electrical Generator,1,0,2.3,0
Malda,E118,Emergency Electrical Generator,1,0,2.25,0
Shimla,E118,Emergency Electrical Generator,1,0,2.25,0
Haldia,E118,Emergency Electrical Generator,1,0,2.2,0
Panaji,E118,Emergency Electrical Generator,1,0,2.15,0
Delhi,E119,Transformer Testing Machine,8,1,32.0,4500000
Mumbai,E119,Transformer Testing Machine,8,1,25.5,4500000
Bengaluru,E119,Transformer Testing Machine,8,1,21.4,4500000
Chennai,E119,Transformer Testing Machine,8,1,20.1,4500000
Hyderabad,E119,Transformer Testing Machine,8,1,19.8,4500000
Ahmedabad,E119,Transformer Testing Machine,8,1,18.6,4500000
Kolkata,E119,Transformer Testing Machine,8,1,17.5,4500000
Pune,E119,Transformer Testing Machine,8,1,14.9,4500000
Surat,E119,Transformer Testing Machine,7,1,14.6,4500000
Lucknow,E119,Transformer Testing Machine,7,0,13.3,0
Coimbatore,E119,Transformer Testing Machine,8,0,13.1,0
Jaipur,E119,Transformer Testing Machine,7,0,13.1,0
Visakhapatnam,E119,Transformer Testing Machine,8,0,13.0,0
Thane,E119,Transformer Testing Machine,8,0,12.9,0
Kanpur,E119,Transformer Testing Machine,7,0,12.8,0
Nagpur,E119,Transformer Testing Machine,7,0,12.4,0
Indore,E119,Transformer Testing Machine,7,0,12.2,0
Patna,E119,Transformer Testing Machine,7,0,12.1,0
Ludhiana,E119,Transformer Testing Machine,7,0,11.8,0
Faridabad,E119,Transformer Testing Machine,7,0,11.7,0
Asansol,E119,Transformer Testing Machine,7,0,11.2,0
Howrah,E119,Transformer Testing Machine,7,0,11.1,0
Kochi,E119,Transformer Testing Machine,8,0,10.98,0
Agra,E119,Transformer Testing Machine,7,0,10.7,0
Nashik,E119,Transformer Testing Machine,7,0,10.7,0
Madurai,E119,Transformer Testing Machine,7,0,10.5,0
Varanasi,E119,Transformer Testing Machine,7,0,10.4,0
Aurangabad,E119,Transformer Testing Machine,7,0,10.3,0
Jabalpur,E119,Transformer Testing Machine,7,0,10.3,0
Ranchi,E119,Transformer Testing Machine,7,0,10.2,0
Amritsar,E119,Transformer Testing Machine,7,0,10.2,0
Raipur,E119,Transformer Testing Machine,7,0,10.15,0
Vijayawada,E119,Transformer Testing Machine,7,0,10.1,0
Bhubaneswar,E119,Transformer Testing Machine,7,0,10.1,0
Mysuru,E119,Transformer Testing Machine,7,0,10.1,0
Jodhpur,E119,Transformer Testing Machine,7,0,10.1,0
Gwalior,E119,Transformer Testing Machine,7,0,10.05,0
Hubli,E119,Transformer Testing Machine,7,0,9.95,0
Dehradun,E119,Transformer Testing Machine,7,0,9.85,0
Siliguri,E119,Transformer Testing Machine,7,0,9.7,0
Udaipur,E119,Transformer Testing Machine,7,0,9.6,0
Durgapur,E119,Transformer Testing Machine,7,0,9.58,0
Srinagar,E119,Transformer Testing Machine,6,0,9.25,0
Panaji,E119,Transformer Testing Machine,8,0,9.15,0
Guwahati,E119,Transformer Testing Machine,6,0,8.95,0
Tirupati,E119,Transformer Testing Machine,7,0,8.45,0
Kharagpur,E119,Transformer Testing Machine,7,0,8.3,0
Haldia,E119,Transformer Testing Machine,7,0,8.2,0
Shimla,E119,Transformer Testing Machine,6,0,7.25,0
Malda,E119,Transformer Testing Machine,6,0,7.25,0
Delhi,E120,Portable Electrical Tool Kit,20,12,44.0,420000
Mumbai,E120,Portable Electrical Tool Kit,20,11,37.5,385000
Bengaluru,E120,Portable Electrical Tool Kit,20,9,33.4,315000
Chennai,E120,Portable Electrical Tool Kit,20,9,32.1,315000
Hyderabad,E120,Portable Electrical Tool Kit,20,9,31.8,315000
Ahmedabad,E120,Portable Electrical Tool Kit,20,9,30.6,315000
Kolkata,E120,Portable Electrical Tool Kit,20,8,29.5,280000
Surat,E120,Portable Electrical Tool Kit,20,8,27.6,280000
Pune,E120,Portable Electrical Tool Kit,20,8,26.9,280000
Lucknow,E120,Portable Electrical Tool Kit,20,7,26.3,245000
Jaipur,E120,Portable Electrical Tool Kit,20,7,26.1,245000
Kanpur,E120,Portable Electrical Tool Kit,20,7,25.8,245000
Nagpur,E120,Portable Electrical Tool Kit,20,7,25.4,245000
Indore,E120,Portable Electrical Tool Kit,20,7,25.2,245000
Patna,E120,Portable Electrical Tool Kit,20,7,25.1,245000
Coimbatore,E120,Portable Electrical Tool Kit,20,7,25.1,245000
Visakhapatnam,E120,Portable Electrical Tool Kit,20,7,25.0,245000
Thane,E120,Portable Electrical Tool Kit,20,7,24.9,245000
Ludhiana,E120,Portable Electrical Tool Kit,20,7,24.8,245000
Faridabad,E120,Portable Electrical Tool Kit,20,7,24.7,245000
Asansol,E120,Portable Electrical Tool Kit,20,7,24.2,245000
Howrah,E120,Portable Electrical Tool Kit,20,7,24.1,245000
Nashik,E120,Portable Electrical Tool Kit,20,7,23.7,245000
Agra,E120,Portable Electrical Tool Kit,20,7,23.7,245000
Madurai,E120,Portable Electrical Tool Kit,20,7,23.5,245000
Varanasi,E120,Portable Electrical Tool Kit,20,7,23.4,245000
Jabalpur,E120,Portable Electrical Tool Kit,20,7,23.3,245000
Aurangabad,E120,Portable Electrical Tool Kit,20,7,23.3,245000
Amritsar,E120,Portable Electrical Tool Kit,20,7,23.2,245000
Raipur,E120,Portable Electrical Tool Kit,20,7,23.15,245000
Vijayawada,E120,Portable Electrical Tool Kit,20,7,23.1,245000
Jodhpur,E120,Portable Electrical Tool Kit,20,7,23.1,245000
Mysuru,E120,Portable Electrical Tool Kit,20,7,23.1,245000
Bhubaneswar,E120,Portable Electrical Tool Kit,20,7,23.1,245000
Gwalior,E120,Portable Electrical Tool Kit,20,7,23.05,245000
Kochi,E120,Portable Electrical Tool Kit,20,6,22.98,210000
Dehradun,E120,Portable Electrical Tool Kit,20,6,22.85,210000
Siliguri,E120,Portable Electrical Tool Kit,20,6,22.7,210000
Udaipur,E120,Portable Electrical Tool Kit,20,6,22.6,210000
Durgapur,E120,Portable Electrical Tool Kit,20,6,22.58,210000
Ranchi,E120,Portable Electrical Tool Kit,19,6,22.2,210000
Guwahati,E120,Portable Electrical Tool Kit,19,6,21.95,210000
Hubli,E120,Portable Electrical Tool Kit,19,6,21.95,210000
Srinagar,E120,Portable Electrical Tool Kit,18,6,21.25,210000
Panaji,E120,Portable Electrical Tool Kit,20,6,21.15,210000
Tirupati,E120,Portable Electrical Tool Kit,19,6,20.45,210000
Haldia,E120,Portable Electrical Tool Kit,19,6,20.2,210000
Kharagpur,E120,Portable Electrical Tool Kit,18,5,19.3,175000
Shimla,E120,Portable Electrical Tool Kit,16,5,17.25,175000
Malda,E120,Portable Electrical Tool Kit,16,5,17.25,175000
Delhi,E121,Public Toilet Cleaning Vehicle,19,4,43.0,8400000
Mumbai,E121,Public Toilet Cleaning Vehicle,16,3,33.5,6300000
Bengaluru,E121,Public Toilet Cleaning Vehicle,13,3,26.4,6300000
Chennai,E121,Public Toilet Cleaning Vehicle,13,2,25.1,4200000
Hyderabad,E121,Public Toilet Cleaning Vehicle,12,2,23.8,4200000
Ahmedabad,E121,Public Toilet Cleaning Vehicle,12,2,22.6,4200000
Kolkata,E121,Public Toilet Cleaning Vehicle,11,2,20.5,4200000
Surat,E121,Public Toilet Cleaning Vehicle,11,2,18.6,4200000
Pune,E121,Public Toilet Cleaning Vehicle,11,2,17.9,4200000
Lucknow,E121,Public Toilet Cleaning Vehicle,10,2,16.3,4200000
Jaipur,E121,Public Toilet Cleaning Vehicle,10,2,16.1,4200000
Nagpur,E121,Public Toilet Cleaning Vehicle,10,1,15.4,2100000
Indore,E121,Public Toilet Cleaning Vehicle,10,1,15.2,2100000
Coimbatore,E121,Public Toilet Cleaning Vehicle,10,1,15.1,2100000
Visakhapatnam,E121,Public Toilet Cleaning Vehicle,10,1,15.0,2100000
Thane,E121,Public Toilet Cleaning Vehicle,10,1,14.9,2100000
Kanpur,E121,Public Toilet Cleaning Vehicle,9,1,14.8,2100000
Patna,E121,Public Toilet Cleaning Vehicle,9,1,14.1,2100000
Ludhiana,E121,Public Toilet Cleaning Vehicle,9,1,13.8,2100000
Faridabad,E121,Public Toilet Cleaning Vehicle,9,1,13.7,2100000
Asansol,E121,Public Toilet Cleaning Vehicle,9,1,13.2,2100000
Howrah,E121,Public Toilet Cleaning Vehicle,9,1,13.1,2100000
Kochi,E121,Public Toilet Cleaning Vehicle,10,1,12.98,2100000
Agra,E121,Public Toilet Cleaning Vehicle,9,1,12.7,2100000
Nashik,E121,Public Toilet Cleaning Vehicle,9,1,12.7,2100000
Madurai,E121,Public Toilet Cleaning Vehicle,9,1,12.5,2100000
Aurangabad,E121,Public Toilet Cleaning Vehicle,9,1,12.3,2100000
Jabalpur,E121,Public Toilet Cleaning Vehicle,9,1,12.3,2100000
Amritsar,E121,Public Toilet Cleaning Vehicle,9,1,12.2,2100000
Bhubaneswar,E121,Public Toilet Cleaning Vehicle,9,1,12.1,2100000
Mysuru,E121,Public Toilet Cleaning Vehicle,9,1,12.1,2100000
Vijayawada,E121,Public Toilet Cleaning Vehicle,9,1,12.1,2100000
Varanasi,E121,Public Toilet Cleaning Vehicle,8,1,11.4,2100000
Srinagar,E121,Public Toilet Cleaning Vehicle,8,1,11.25,2100000
Ranchi,E121,Public Toilet Cleaning Vehicle,8,1,11.2,2100000
Raipur,E121,Public Toilet Cleaning Vehicle,8,1,11.15,2100000
Jodhpur,E121,Public Toilet Cleaning Vehicle,8,1,11.1,2100000
Gwalior,E121,Public Toilet Cleaning Vehicle,8,1,11.05,2100000
