municipality,equipment_id,equipment_name,predicted_demand
Visakhapatnam,E102,Traffic Cone Deployment Unit,3
Visakhapatnam,E103,Road Repair Patch Machine,4
Visakhapatnam,E104,Curb Stone Laying Machine,2
Visakhapatnam,E105,Pavement Compactor,4
Visakhapatnam,E106,Diesel Generator Set,11
Visakhapatnam,E107,Portable Generator,9
Visakhapatnam,E108,Street Light Maintenance Lift,4
Visakhapatnam,E109,Transformer Maintenance Vehicle,11
Visakhapatnam,E110,Electric Cable Locator,4
Visakhapatnam,E111,Underground Fault Detector,4
Visakhapatnam,E112,Portable Tower Light,0
Visakhapatnam,E113,Smart Street Light Controller,4
Visakhapatnam,E114,Electrical Maintenance Van,10
Visakhapatnam,E115,Portable Solar Lighting Unit,0
Visakhapatnam,E116,Mobile Repair Van,12
Visakhapatnam,E117,Voltage Monitoring Device,9
Visakhapatnam,E118,Underground Cable Repair Kit,3
Visakhapatnam,E119,Portable Battery Backup Unit,8
Visakhapatnam,E120,Smart Utility Monitoring Console,20
Visakhapatnam,E121,Portable Toilet Unit,10
Visakhapatnam,E122,Mobile Toilet Van,10
Visakhapatnam,E123,Public Toilet Cleaning Machine,16
Visakhapatnam,E124,High Pressure Washer,19
Visakhapatnam,E125,Disinfection Sprayer Unit,10
Visakhapatnam,E126,Fogging Machine,8
Visakhapatnam,E127,Portable Cleaning Cart,9
Visakhapatnam,E128,Manual Cleaning Trolley,9
Visakhapatnam,E129,Portable Hand Wash Station,9
Visakhapatnam,E130,Sanitary Waste Disposal Unit,2
Visakhapatnam,E131,Portable Urinal Unit,9
Visakhapatnam,E132,Public Washroom Maintenance Vehicle,16
Visakhapatnam,E133,Drain Disinfection Unit,8
Visakhapatnam,E134,Portable Steam Cleaning Machine,9
Visakhapatnam,E135,Street Disinfection Vehicle,4
Visakhapatnam,E136,Biohazard Disposal Container,2
Visakhapatnam,E137,Portable Sanitation Kiosk,9
Visakhapatnam,E138,Municipal Cleaning Utility Vehicle,19
Visakhapatnam,E139,Fire Tender Vehicle,15
Visakhapatnam,E140,Portable Rescue Boat,0
Visakhapatnam,E141,Emergency Communication Van,10
Visakhapatnam,E142,Portable Medical Response Unit,11
Visakhapatnam,E143,Emergency Water Pump,8
Visakhapatnam,E144,Debris Removal Loader,11
Visakhapatnam,E145,Portable Lighting Tower,0
Visakhapatnam,E146,Emergency Generator Unit,10
Visakhapatnam,E147,Portable Emergency Shelter Unit,0
Visakhapatnam,E148,Hydraulic Rescue Cutter,0
Visakhapatnam,E149,Emergency Evacuation Vehicle,14
Visakhapatnam,E150,Portable Public Warning System,1
Visakhapatnam,E151,Flood Monitoring Sensor,7
Visakhapatnam,E152,Emergency Drone Surveillance Unit,11
Visakhapatnam,E153,Portable Life Support Kit,1
Visakhapatnam,E154,Disaster Recovery Crane,11
Visakhapatnam,E155,Emergency Ambulance Van,14
Visakhapatnam,E156,Portable Command Center Unit,10
Visakhapatnam,E157,Rapid Response Vehicle,12
Visakhapatnam,E158,Emergency Traffic Diversion Unit,3
Visakhapatnam,E159,Portable Search Light Unit,0
Visakhapatnam,E160,Disaster Supply Transport Vehicle,12
Visakhapatnam,E161,Sewage Treatment Plant Pump,10
Visakhapatnam,E162,Portable Laboratory Testing Unit,20
Visakhapatnam,E163,Air Quality Monitoring Station,4
Visakhapatnam,E164,Noise Pollution Monitoring Unit,3
Visakhapatnam,E165,Construction Debris Crusher,1
Visakhapatnam,E166,Smart Parking Monitoring Unit,3
Visakhapatnam,E167,Municipal Survey Drone,20
Visakhapatnam,E168,GIS Mapping Workstation,20
Visakhapatnam,E169,Portable Air Compressor,2
Visakhapatnam,E170,Industrial Pollution Response Unit,0
Visakhapatnam,E171,Smart Civic Monitoring Console,20
Visakhapatnam,E172,Portable Municipal Command Vehicle,20
Visakhapatnam,E173,Integrated Utility Maintenance Vehicle,20
Nashik,E001,Garbage Compactor Truck,2
Nashik,E002,Mini Garbage Tipper,2
Nashik,E003,Refuse Collector Vehicle,2
Nashik,E004,Portable Waste Compactor,2
Nashik,E005,Mechanical Road Sweeper,3
Nashik,E006,Vacuum Road Sweeper,3
Nashik,E007,Dumper Placer Vehicle,2
Nashik,E008,Waste Collection Container,2
Nashik,E009,Hydraulic Waste Loader,2
Nashik,E010,Transfer Station Container,2
Nashik,E011,Plastic Baler Machine,1
Nashik,E012,Organic Waste Shredder,2
Nashik,E013,Bio Waste Composting Machine,2
Nashik,E014,Portable Garbage Bin Set,1
Nashik,E015,Skid Steer Loader,2
Nashik,E016,Waste Conveyor Belt Unit,1
Nashik,E017,Industrial Waste Crusher,1
Nashik,E018,Dumpster Container,1
Nashik,E019,Front Loader Waste Vehicle,2
Nashik,E020,Waste Segregation Conveyor,1
Nashik,E021,Leaf Collection Vacuum Unit,2
Nashik,E022,Portable Bin Lifter,1
Nashik,E023,Waste Hopper Unit,1
Nashik,E024,Biomedical Waste Carrier,2
Nashik,E025,Municipal Waste Crane,2
Nashik,E026,Street Cleaning Cart,2
Nashik,E027,Waste Transfer Trailer,2
Nashik,E028,Mobile Waste Collection Unit,2
Nashik,E029,Truck Mounted Suction Cum Jetting Machine,16
Nashik,E030,Sewer Jetting Machine,15
Nashik,E031,High Pressure Sewer Cleaner,15
Nashik,E032,Root Cutting System for Sewer Line,7
Nashik,E033,Sewer Inspection Camera,7
Nashik,E034,Portable Pipeline CCTV Unit,7
Nashik,E035,Vacuum Sludge Tanker,15
Nashik,E036,Manhole Desilting Machine,13
Nashik,E037,Sewer Cleaning Robot,8
Nashik,E038,Portable Sludge Pump,11
Nashik,E039,Drain Rodding Machine,11
Nashik,E040,Underground Pipe Locator,6
Nashik,E041,Drain Cleaning Machine,8
Nashik,E042,Portable Dewatering Pump,8
Nashik,E043,High Capacity Pump Set,8
Nashik,E044,Storm Water Pump,9
Nashik,E045,Submersible Pump Unit,7
Nashik,E046,Canal Desilting Machine,8
Nashik,E047,Portable Flood Barrier Unit,6
Nashik,E048,Emergency Drainage Vehicle,8
Nashik,E049,Drain Excavation Unit,6
Nashik,E050,Portable Sandbag Filling Machine,5
Nashik,E051,Drain Jetting Machine,8
Nashik,E052,Drain Inspection Camera,7
Nashik,E053,Portable Mud Suction Unit,7
Nashik,E054,Drain Clearing Robot,8
Nashik,E055,Portable Emergency Pump,6
Nashik,E056,Flood Recovery Vehicle,7
Nashik,E057,Storm Drain Vacuum Cleaner,8
Nashik,E058,Portable Water Diversion Unit,5
Nashik,E059,Chassis Mounted Water Tanker,10
Nashik,E060,Water Tanker,10
Nashik,E061,Pipeline Leakage Detector,9
Nashik,E062,Portable Chlorination Unit,10
Nashik,E063,Water Pumping Station Motor,10
Nashik,E064,Valve Testing Machine,9
Nashik,E065,Pipe Pressure Monitoring Unit,9
Nashik,E066,Water Quality Testing Kit,10
Nashik,E067,Borewell Cleaning Machine,9
Nashik,E068,Portable Water Storage Tank,8
Nashik,E069,Pipeline Repair Vehicle,10
Nashik,E070,Portable Pump Controller,8
Nashik,E071,Water Meter Calibration Unit,8
Nashik,E072,Pipeline Inspection Camera,9
Nashik,E073,Reservoir Cleaning Machine,9
Nashik,E074,Water Purification Mobile Unit,10
Nashik,E075,Portable Pipeline Flusher,9
Nashik,E076,Hydraulic Pipe Cutter,8
Nashik,E077,Portable Water Pump Unit,9
Nashik,E078,Emergency Water Supply Vehicle,10
Nashik,E079,Smart Water Monitoring Sensor,9
Nashik,E080,Water Pipeline Maintenance Kit,8
Nashik,E081,Hydraulic Excavator,3
Nashik,E082,Mini Excavator,3
Nashik,E083,Backhoe Loader,11
Nashik,E084,Wheel Loader,3
Nashik,E085,Track Mounted Excavator,10
Nashik,E086,Road Roller,3
Nashik,E087,Vibratory Road Roller,3
Nashik,E088,Asphalt Paver Machine,3
Nashik,E089,Concrete Mixer Machine,2
Nashik,E090,Concrete Vibrator,2
Nashik,E091,Asphalt Cutter,3
Nashik,E092,Road Marking Machine,3
Nashik,E093,Concrete Cutting Machine,2
Nashik,E094,Crack Sealing Machine,3
Nashik,E095,Tipper Truck,10
Nashik,E096,Dump Truck,10
Nashik,E097,Tyre Mounted Mobile Crane,2
Nashik,E098,Portable Concrete Pump,2
Nashik,E099,Hydraulic Breaker,8
Nashik,E100,Road Surface Milling Machine,3
Nashik,E101,Portable Generator for Road Work,2
Nashik,E102,Traffic Cone Deployment Unit,2
Nashik,E103,Road Repair Patch Machine,3
Nashik,E104,Curb Stone Laying Machine,2
Nashik,E105,Pavement Compactor,3
Nashik,E106,Diesel Generator Set,10
Nashik,E107,Portable Generator,8
Nashik,E108,Street Light Maintenance Lift,3
Nashik,E109,Transformer Maintenance Vehicle,10
Nashik,E110,Electric Cable Locator,3
Nashik,E111,Underground Fault Detector,3
Nashik,E112,Portable Tower Light,0
Nashik,E113,Smart Street Light Controller,3
Nashik,E114,Electrical Maintenance Van,9
Nashik,E115,Portable Solar Lighting Unit,0
Nashik,E116,Mobile Repair Van,11
Nashik,E117,Voltage Monitoring Device,8
Nashik,E118,Underground Cable Repair Kit,2
Nashik,E119,Portable Battery Backup Unit,7
Nashik,E120,Smart Utility Monitoring Console,20
Nashik,E121,Portable Toilet Unit,9
Nashik,E122,Mobile Toilet Van,9
Nashik,E123,Public Toilet Cleaning Machine,15
Nashik,E124,High Pressure Washer,17
Nashik,E125,Disinfection Sprayer Unit,9
Nashik,E126,Fogging Machine,7
Nashik,E127,Portable Cleaning Cart,8
Nashik,E128,Manual Cleaning Trolley,8
Nashik,E129,Portable Hand Wash Station,8
Nashik,E130,Sanitary Waste Disposal Unit,2
Nashik,E131,Portable Urinal Unit,8
Nashik,E132,Public Washroom Maintenance Vehicle,15
Nashik,E133,Drain Disinfection Unit,7
Nashik,E134,Portable Steam Cleaning Machine,8
Nashik,E135,Street Disinfection Vehicle,3
Nashik,E136,Biohazard Disposal Container,2
Nashik,E137,Portable Sanitation Kiosk,8
Nashik,E138,Municipal Cleaning Utility Vehicle,17
Nashik,E139,Fire Tender Vehicle,14
Nashik,E140,Portable Rescue Boat,0
Nashik,E141,Emergency Communication Van,9
Nashik,E142,Portable Medical Response Unit,10
Nashik,E143,Emergency Water Pump,7
Nashik,E144,Debris Removal Loader,9
Nashik,E145,Portable Lighting Tower,0
Nashik,E146,Emergency Generator Unit,9
Nashik,E147,Portable Emergency Shelter Unit,0
Nashik,E148,Hydraulic Rescue Cutter,0
Nashik,E149,Emergency Evacuation Vehicle,12
Nashik,E150,Portable Public Warning System,1
Nashik,E151,Flood Monitoring Sensor,6
Nashik,E152,Emergency Drone Surveillance Unit,9
Nashik,E153,Portable Life Support Kit,1
Nashik,E154,Disaster Recovery Crane,9
Nashik,E155,Emergency Ambulance Van,12
Nashik,E156,Portable Command Center Unit,9
Nashik,E157,Rapid Response Vehicle,11
Nashik,E158,Emergency Traffic Diversion Unit,2
Nashik,E159,Portable Search Light Unit,0
Nashik,E160,Disaster Supply Transport Vehicle,11
Nashik,E161,Sewage Treatment Plant Pump,9
Nashik,E162,Portable Laboratory Testing Unit,20
Nashik,E163,Air Quality Monitoring Station,3
Nashik,E164,Noise Pollution Monitoring Unit,2
Nashik,E165,Construction Debris Crusher,1
Nashik,E166,Smart Parking Monitoring Unit,2
Nashik,E167,Municipal Survey Drone,20
Nashik,E168,GIS Mapping Workstation,20
Nashik,E169,Portable Air Compressor,2
Nashik,E170,Industrial Pollution Response Unit,0
Nashik,E171,Smart Civic Monitoring Console,20
Nashik,E172,Portable Municipal Command Vehicle,20
Nashik,E173,Integrated Utility Maintenance Vehicle,20
Aurangabad,E001,Garbage Compactor Truck,1
Aurangabad,E002,Mini Garbage Tipper,1
Aurangabad,E003,Refuse Collector Vehicle,1
Aurangabad,E004,Portable Waste Compactor,1
Aurangabad,E005,Mechanical Road Sweeper,2
Aurangabad,E006,Vacuum Road Sweeper,3
Aurangabad,E007,Dumper Placer Vehicle,1
Aurangabad,E008,Waste Collection Container,1
Aurangabad,E009,Hydraulic Waste Loader,1
Aurangabad,E010,Transfer Station Container,1
Aurangabad,E011,Plastic Baler Machine,1
Aurangabad,E012,Organic Waste Shredder,1
Aurangabad,E013,Bio Waste Composting Machine,1
Aurangabad,E014,Portable Garbage Bin Set,1
Aurangabad,E015,Skid Steer Loader,1
Aurangabad,E016,Waste Conveyor Belt Unit,1
Aurangabad,E017,Industrial Waste Crusher,1
Aurangabad,E018,Dumpster Container,1
Aurangabad,E019,Front Loader Waste Vehicle,1
Aurangabad,E020,Waste Segregation Conveyor,1
Aurangabad,E021,Leaf Collection Vacuum Unit,2
Aurangabad,E022,Portable Bin Lifter,1
Aurangabad,E023,Waste Hopper Unit,1
Aurangabad,E024,Biomedical Waste Carrier,1
Aurangabad,E025,Municipal Waste Crane,1
Aurangabad,E026,Street Cleaning Cart,2
Aurangabad,E027,Waste Transfer Trailer,1
Aurangabad,E028,Mobile Waste Collection Unit,1
Aurangabad,E029,Truck Mounted Suction Cum Jetting Machine,15
Aurangabad,E030,Sewer Jetting Machine,13
Aurangabad,E031,High Pressure Sewer Cleaner,13
Aurangabad,E032,Root Cutting System for Sewer Line,6
Aurangabad,E033,Sewer Inspection Camera,6
Aurangabad,E034,Portable Pipeline CCTV Unit,6
Aurangabad,E035,Vacuum Sludge Tanker,13
Aurangabad,E036,Manhole Desilting Machine,12
Aurangabad,E037,Sewer Cleaning Robot,7
Aurangabad,E038,Portable Sludge Pump,10
Aurangabad,E039,Drain Rodding Machine,10
Aurangabad,E040,Underground Pipe Locator,5
Aurangabad,E041,Drain Cleaning Machine,7
Aurangabad,E042,Portable Dewatering Pump,7
Aurangabad,E043,High Capacity Pump Set,7
Aurangabad,E044,Storm Water Pump,8
Aurangabad,E045,Submersible Pump Unit,6
Aurangabad,E046,Canal Desilting Machine,7
Aurangabad,E047,Portable Flood Barrier Unit,6
Aurangabad,E048,Emergency Drainage Vehicle,7
Aurangabad,E049,Drain Excavation Unit,6
Aurangabad,E050,Portable Sandbag Filling Machine,5
Aurangabad,E051,Drain Jetting Machine,7
Aurangabad,E052,Drain Inspection Camera,6
Aurangabad,E053,Portable Mud Suction Unit,6
Aurangabad,E054,Drain Clearing Robot,7
Aurangabad,E055,Portable Emergency Pump,6
Aurangabad,E056,Flood Recovery Vehicle,6
Aurangabad,E057,Storm Drain Vacuum Cleaner,7
Aurangabad,E058,Portable Water Diversion Unit,5
Aurangabad,E059,Chassis Mounted Water Tanker,10
Aurangabad,E060,Water Tanker,10
Aurangabad,E061,Pipeline Leakage Detector,9
Aurangabad,E062,Portable Chlorination Unit,10
Aurangabad,E063,Water Pumping Station Motor,10
Aurangabad,E064,Valve Testing Machine,9
Aurangabad,E065,Pipe Pressure Monitoring Unit,9
Aurangabad,E066,Water Quality Testing Kit,10
Aurangabad,E067,Borewell Cleaning Machine,9
Aurangabad,E068,Portable Water Storage Tank,8
Aurangabad,E069,Pipeline Repair Vehicle,10
Aurangabad,E070,Portable Pump Controller,8
Aurangabad,E071,Water Meter Calibration Unit,8
Aurangabad,E072,Pipeline Inspection Camera,9
Aurangabad,E073,Reservoir Cleaning Machine,9
Aurangabad,E074,Water Purification Mobile Unit,10
Aurangabad,E075,Portable Pipeline Flusher,9
Aurangabad,E076,Hydraulic Pipe Cutter,8
Aurangabad,E077,Portable Water Pump Unit,9
Aurangabad,E078,Emergency Water Supply Vehicle,10
Aurangabad,E079,Smart Water Monitoring Sensor,9
Aurangabad,E080,Water Pipeline Maintenance Kit,8
Aurangabad,E081,Hydraulic Excavator,3
Aurangabad,E082,Mini Excavator,2
Aurangabad,E083,Backhoe Loader,10
Aurangabad,E084,Wheel Loader,2
Aurangabad,E085,Track Mounted Excavator,9
Aurangabad,E086,Road Roller,2
Aurangabad,E087,Vibratory Road Roller,2
Aurangabad,E088,Asphalt Paver Machine,3
Aurangabad,E089,Concrete Mixer Machine,1
Aurangabad,E090,Concrete Vibrator,1
Aurangabad,E091,Asphalt Cutter,2
Aurangabad,E092,Road Marking Machine,2
Aurangabad,E093,Concrete Cutting Machine,1
Aurangabad,E094,Crack Sealing Machine,2
Aurangabad,E095,Tipper Truck,9
Aurangabad,E096,Dump Truck,9
Aurangabad,E097,Tyre Mounted Mobile Crane,2
Aurangabad,E098,Portable Concrete Pump,1
Aurangabad,E099,Hydraulic Breaker,7
Aurangabad,E100,Road Surface Milling Machine,2
Aurangabad,E101,Portable Generator for Road Work,1
Aurangabad,E102,Traffic Cone Deployment Unit,2
Aurangabad,E103,Road Repair Patch Machine,2
Aurangabad,E104,Curb Stone Laying Machine,1
Aurangabad,E105,Pavement Compactor,2
Aurangabad,E106,Diesel Generator Set,10
Aurangabad,E107,Portable Generator,8
Aurangabad,E108,Street Light Maintenance Lift,2
Aurangabad,E109,Transformer Maintenance Vehicle,10
Aurangabad,E110,Electric Cable Locator,2
Aurangabad,E111,Underground Fault Detector,2
Aurangabad,E112,Portable Tower Light,0
Aurangabad,E113,Smart Street Light Controller,2
Aurangabad,E114,Electrical Maintenance Van,9
Aurangabad,E115,Portable Solar Lighting Unit,0
Aurangabad,E116,Mobile Repair Van,10
Aurangabad,E117,Voltage Monitoring Device,8
Aurangabad,E118,Underground Cable Repair Kit,2
Aurangabad,E119,Portable Battery Backup Unit,7
Aurangabad,E120,Smart Utility Monitoring Console,20
Aurangabad,E121,Portable Toilet Unit,9
Aurangabad,E122,Mobile Toilet Van,9
Aurangabad,E123,Public Toilet Cleaning Machine,14
Aurangabad,E124,High Pressure Washer,16
Aurangabad,E125,Disinfection Sprayer Unit,9
Aurangabad,E126,Fogging Machine,6
Aurangabad,E127,Portable Cleaning Cart,8
Aurangabad,E128,Manual Cleaning Trolley,8
Aurangabad,E129,Portable Hand Wash Station,8
Aurangabad,E130,Sanitary Waste Disposal Unit,1
Aurangabad,E131,Portable Urinal Unit,8
Aurangabad,E132,Public Washroom Maintenance Vehicle,14
Aurangabad,E133,Drain Disinfection Unit,6
Aurangabad,E134,Portable Steam Cleaning Machine,8
Aurangabad,E135,Street Disinfection Vehicle,2
Aurangabad,E136,Biohazard Disposal Container,1
Aurangabad,E137,Portable Sanitation Kiosk,8
Aurangabad,E138,Municipal Cleaning Utility Vehicle,16
Aurangabad,E139,Fire Tender Vehicle,13
Aurangabad,E140,Portable Rescue Boat,0
Aurangabad,E141,Emergency Communication Van,9
Aurangabad,E142,Portable Medical Response Unit,10
Aurangabad,E143,Emergency Water Pump,6
Aurangabad,E144,Debris Removal Loader,8
Aurangabad,E145,Portable Lighting Tower,0
Aurangabad,E146,Emergency Generator Unit,9
Aurangabad,E147,Portable Emergency Shelter Unit,0
Aurangabad,E148,Hydraulic Rescue Cutter,0
Aurangabad,E149,Emergency Evacuation Vehicle,11
Aurangabad,E150,Portable Public Warning System,1
Aurangabad,E151,Flood Monitoring Sensor,6
Aurangabad,E152,Emergency Drone Surveillance Unit,8
Aurangabad,E153,Portable Life Support Kit,1
Aurangabad,E154,Disaster Recovery Crane,8
Aurangabad,E155,Emergency Ambulance Van,11
Aurangabad,E156,Portable Command Center Unit,9
Aurangabad,E157,Rapid Response Vehicle,10
Aurangabad,E158,Emergency Traffic Diversion Unit,2
Aurangabad,E159,Portable Search Light Unit,0
Aurangabad,E160,Disaster Supply Transport Vehicle,10
Aurangabad,E161,Sewage Treatment Plant Pump,7
Aurangabad,E162,Portable Laboratory Testing Unit,20
Aurangabad,E163,Air Quality Monitoring Station,2
Aurangabad,E164,Noise Pollution Monitoring Unit,2
Aurangabad,E165,Construction Debris Crusher,1
Aurangabad,E166,Smart Parking Monitoring Unit,2
Aurangabad,E167,Municipal Survey Drone,20
Aurangabad,E168,GIS Mapping Workstation,20
Aurangabad,E169,Portable Air Compressor,1
Aurangabad,E170,Industrial Pollution Response Unit,0
Aurangabad,E171,Smart Civic Monitoring Console,20
Aurangabad,E172,Portable Municipal Command Vehicle,20
Aurangabad,E173,Integrated Utility Maintenance Vehicle,20
Srinagar,E001,Garbage Compactor Truck,1
Srinagar,E002,Mini Garbage Tipper,1
Srinagar,E003,Refuse Collector Vehicle,1
Srinagar,E004,Portable Waste Compactor,1
Srinagar,E005,Mechanical Road Sweeper,2
Srinagar,E006,Vacuum Road Sweeper,2
Srinagar,E007,Dumper Placer Vehicle,1
Srinagar,E008,Waste Collection Container,1
Srinagar,E009,Hydraulic Waste Loader,1
Srinagar,E010,Transfer Station Container,1
Srinagar,E011,Plastic Baler Machine,1
Srinagar,E012,Organic Waste Shredder,1
Srinagar,E013,Bio Waste Composting Machine,1
Srinagar,E014,Portable Garbage Bin Set,1
Srinagar,E015,Skid Steer Loader,1
Srinagar,E016,Waste Conveyor Belt Unit,1
Srinagar,E017,Industrial Waste Crusher,1
Srinagar,E018,Dumpster Container,1
Srinagar,E019,Front Loader Waste Vehicle,1
Srinagar,E020,Waste Segregation Conveyor,1
Srinagar,E021,Leaf Collection Vacuum Unit,1
Srinagar,E022,Portable Bin Lifter,1
Srinagar,E023,Waste Hopper Unit,1
Srinagar,E024,Biomedical Waste Carrier,1
Srinagar,E025,Municipal Waste Crane,1
Srinagar,E026,Street Cleaning Cart,1
Srinagar,E027,Waste Transfer Trailer,1
Srinagar,E028,Mobile Waste Collection Unit,1
Srinagar,E029,Truck Mounted Suction Cum Jetting Machine,12
Srinagar,E030,Sewer Jetting Machine,11
Srinagar,E031,High Pressure Sewer Cleaner,11
Srinagar,E032,Root Cutting System for Sewer Line,5
Srinagar,E033,Sewer Inspection Camera,5
Srinagar,E034,Portable Pipeline CCTV Unit,5
Srinagar,E035,Vacuum Sludge Tanker,11
Srinagar,E036,Manhole Desilting Machine,10
Srinagar,E037,Sewer Cleaning Robot,6
Srinagar,E038,Portable Sludge Pump,9
Srinagar,E039,Drain Rodding Machine,9
Srinagar,E040,Underground Pipe Locator,4
Srinagar,E041,Drain Cleaning Machine,6
Srinagar,E042,Portable Dewatering Pump,6
Srinagar,E043,High Capacity Pump Set,6
Srinagar,E044,Storm Water Pump,7
Srinagar,E045,Submersible Pump Unit,6
Srinagar,E046,Canal Desilting Machine,6
Srinagar,E047,Portable Flood Barrier Unit,5
Srinagar,E048,Emergency Drainage Vehicle,6
Srinagar,E049,Drain Excavation Unit,5
Srinagar,E050,Portable Sandbag Filling Machine,4
Srinagar,E051,Drain Jetting Machine,6
Srinagar,E052,Drain Inspection Camera,6
Srinagar,E053,Portable Mud Suction Unit,6
Srinagar,E054,Drain Clearing Robot,6
Srinagar,E055,Portable Emergency Pump,5
