municipality_code,municipality_name,state,municipality_type,population,area_sq_km,waste_generation_tons_per_day,road_length_km,annual_budget_lakhs,category_code,item_id,equipment_name,category,sub_function,equipment_type,quantity_allocated
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A8,Push Cart (Manual Hand Cart),Solid Waste Management,Primary Collection,Equipment,69
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A9,Tricycle with Bin Attachment,Solid Waste Management,Primary Collection,Equipment,59
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A10,Thela (Flat Push Cart),Solid Waste Management,Primary Collection,Equipment,54
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A11,Hook Loader Vehicle (Roll-on Roll-off),Solid Waste Management,Secondary Collection,Vehicle,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A12,Dumper Placer Vehicle,Solid Waste Management,Secondary Collection,Vehicle,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A13,Dumper Placer Container (3 CMT),Solid Waste Management,Secondary Collection,Equipment,14
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A14,Dumper Placer Container (4.5 CMT),Solid Waste Management,Secondary Collection,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A15,Dumper Placer Container (6 CMT),Solid Waste Management,Secondary Collection,Equipment,10
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A16,Dumper Placer Container (7 CMT),Solid Waste Management,Secondary Collection,Equipment,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A17,Wheeled Bin 1100 Litre (Bulk Waste),Solid Waste Management,Secondary Collection,Equipment,34
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A18,Segregated Bin Set (Wet/Dry/Hazardous),Solid Waste Management,Primary Collection,Equipment,114
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A19,Community Bin (240 Litre Wheeled),Solid Waste Management,Primary Collection,Equipment,155
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A20,Litter Bin (Public Space 10-30 Litre),Solid Waste Management,Public Spaces,Equipment,272
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A21,Transfer Station Compactor,Solid Waste Management,Transfer & Transportation,Equipment,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A22,Transfer Station Ramp & Platform,Solid Waste Management,Transfer & Transportation,Infrastructure,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A23,Leachate Collection Tank,Solid Waste Management,Transfer & Disposal,Equipment,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A24,Bulldozer (Landfill Compaction),Solid Waste Management,Landfill & Disposal,Vehicle,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A25,Landfill Compactor,Solid Waste Management,Landfill & Disposal,Vehicle,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A26,Track Excavator (Landfill),Solid Waste Management,Landfill & Disposal,Vehicle,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A27,Drum Composter,Solid Waste Management,Waste Processing,Equipment,7
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A28,Windrow Turner (Composting),Solid Waste Management,Waste Processing,Equipment,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A29,Baler (Dry Waste & Recyclables),Solid Waste Management,Dry Waste Collection Centre,Equipment,4
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A30,Shredder & Granulator,Solid Waste Management,Dry Waste Collection Centre,Equipment,4
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A31,Weighing Scale (Waste),Solid Waste Management,Dry Waste Collection Centre,Equipment,9
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A32,Material Recovery Facility Conveyor,Solid Waste Management,Waste Processing,Equipment,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A33,Bio-Methanation Plant,Solid Waste Management,Waste Processing,Infrastructure,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,A,A34,Refuse Derived Fuel (RDF) Plant Equipment,Solid Waste Management,Waste Processing,Equipment,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B1,Mechanical Road Sweeper Truck (Suction),Road Maintenance & Cleaning,Road Sweeping,Vehicle,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B2,Mechanical Road Sweeper Truck (Brush),Road Maintenance & Cleaning,Road Sweeping,Vehicle,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B3,Water Sprinkler Truck (Dust Suppression),Road Maintenance & Cleaning,Dust Control,Vehicle,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B4,Anti-Smog Gun (Mounted),Road Maintenance & Cleaning,Dust Control,Equipment,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B5,Pothole Repair Machine,Road Maintenance & Cleaning,Road Repair,Equipment,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B6,Road Patching Vehicle (Hot Mix),Road Maintenance & Cleaning,Road Repair,Vehicle,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B7,Road Roller (Vibratory 8-10 Ton),Road Maintenance & Cleaning,Road Laying,Vehicle,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B8,Plate Compactor,Road Maintenance & Cleaning,Road Repair,Equipment,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B9,Bitumen Boiler & Tar Boiler,Road Maintenance & Cleaning,Road Repair,Equipment,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B10,Asphalt Paver Finisher,Road Maintenance & Cleaning,Road Laying,Vehicle,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B11,Road Marking Machine,Road Maintenance & Cleaning,Road Marking,Equipment,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B12,Thermoplastic Road Marking Machine,Road Maintenance & Cleaning,Road Marking,Equipment,1
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B13,Tractor with Front Blade,Road Maintenance & Cleaning,Road Clearing,Vehicle,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B14,Tractor with Trailer,Road Maintenance & Cleaning,Material Transport,Vehicle,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B15,Hydraulic Excavator (Road Cutting),Road Maintenance & Cleaning,Road Cutting,Vehicle,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B16,Backhoe Loader,Road Maintenance & Cleaning,Earthwork,Vehicle,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B17,Concrete Cutter & Road Cutting Machine,Road Maintenance & Cleaning,Road Repair,Equipment,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B18,Air Compressor,Road Maintenance & Cleaning,Road Repair,Equipment,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B19,Pneumatic Drill & Jackhammer,Road Maintenance & Cleaning,Road Repair,Equipment,4
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B20,Traffic Barricades & Safety Cones,Road Maintenance & Cleaning,Traffic Management,Equipment,20
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B21,Reflective Road Studs & Delineators,Road Maintenance & Cleaning,Road Safety,Equipment,50
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B22,Speed Breaker (Rubber & Concrete),Road Maintenance & Cleaning,Road Safety,Equipment,20
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B23,Crash Barrier & Guard Rail,Road Maintenance & Cleaning,Road Safety,Equipment,5
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B24,Gully Cleaning Machine (Roadside Drains),Road Maintenance & Cleaning,Drain Cleaning,Equipment,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,B,B25,Debris & C&D Waste Tipper Truck,Road Maintenance & Cleaning,Debris Removal,Vehicle,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C1,Water Tanker Truck (4000 L),Water Supply,Supply Distribution,Vehicle,10
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C2,Water Tanker Truck (8000 L),Water Supply,Supply Distribution,Vehicle,7
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C3,Water Tanker Truck (12000 L),Water Supply,Supply Distribution,Vehicle,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C4,Trailer-Mounted Water Tanker,Water Supply,Supply Distribution,Vehicle,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C5,Submersible Pump (Borewell),Water Supply,Water Extraction,Equipment,14
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C6,Centrifugal Pump Set,Water Supply,Distribution Pumping,Equipment,18
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C7,Turbine Pump,Water Supply,Distribution Pumping,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C8,Diesel Generator for Pump Station,Water Supply,Power Backup,Equipment,12
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C9,Chlorination Equipment,Water Supply,Water Treatment,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C10,Portable Water Quality Testing Kit,Water Supply,Water Quality,Equipment,21
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C11,Residual Chlorine Meter,Water Supply,Water Quality,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C12,Turbidimeter,Water Supply,Water Quality,Equipment,9
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C13,Pipe Laying Trencher,Water Supply,Network Maintenance,Equipment,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C14,Pipe Bending & Fitting Tools,Water Supply,Network Maintenance,Equipment,20
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C15,Leak Detection Equipment (Acoustic Logger),Water Supply,Network Maintenance,Equipment,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C16,Pressure Testing Equipment,Water Supply,Network Maintenance,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C17,Overhead Tank Cleaning Pressure Jet,Water Supply,Tank Maintenance,Equipment,10
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C18,Sump Cleaning Vacuum Unit,Water Supply,Tank Maintenance,Equipment,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C19,Water Meter (Domestic),Water Supply,Metering,Equipment,3618
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,C,C20,Bulk Flow Meter,Water Supply,Metering,Equipment,28
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D1,Sewer Jetting Machine (Hydro-Jet Vehicle Mounted),Sewerage & Drainage,Sewer Cleaning,Vehicle,9
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D2,Sewer Jetting Machine (Portable),Sewerage & Drainage,Sewer Cleaning,Equipment,7
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D3,Suction-cum-Jetting Machine (Combo Unit),Sewerage & Drainage,Sewer Cleaning,Vehicle,9
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D4,Sewer Suction Machine & Gully Emptier,Sewerage & Drainage,Manhole & Septic Tank,Vehicle,9
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D5,Faecal Sludge & Septage Treatment Equipment,Sewerage & Drainage,Septage Management,Equipment,4
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D6,Drain Desilting Machine,Sewerage & Drainage,Storm Water Drain,Equipment,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D7,Manhole Cleaning Machine (Mechanical),Sewerage & Drainage,Manhole Maintenance,Equipment,12
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D8,CCTV Drain Inspection Camera,Sewerage & Drainage,Pipeline Inspection,Equipment,6
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D9,Pipe Relining Equipment,Sewerage & Drainage,Pipeline Repair,Equipment,4
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D10,Sewage Treatment Plant Blower,Sewerage & Drainage,Sewage Treatment,Equipment,7
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D11,Sewage Treatment Plant Pump,Sewerage & Drainage,Sewage Treatment,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D12,Sludge Dewatering Equipment,Sewerage & Drainage,Sewage Treatment,Equipment,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D13,Mobile Toilet Van (4-Seater Bio-Toilet),Sewerage & Drainage,Sanitation,Vehicle,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D14,Mobile Toilet Van (6-Seater Bio-Toilet),Sewerage & Drainage,Sanitation,Vehicle,6
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D15,Portable Toilet Unit,Sewerage & Drainage,Sanitation,Equipment,37
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D16,Public Toilet Cleaning Equipment Set,Sewerage & Drainage,Sanitation Maintenance,Equipment,20
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D17,Pumping Station (Sewage Lifting),Sewerage & Drainage,Sewage Transport,Equipment,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D18,Storm Water Drain Pump (Flood Control),Sewerage & Drainage,Flood Management,Equipment,10
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D19,Flood Control Portable Pump,Sewerage & Drainage,Flood Management,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D20,Safety Equipment for Manhole Entry (PPE Set),Sewerage & Drainage,Worker Safety,Equipment,36
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D21,Gas Detector (H2S and CH4),Sewerage & Drainage,Worker Safety,Equipment,19
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D22,Safety Harness & Rope Set,Sewerage & Drainage,Worker Safety,Equipment,30
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D23,Portable Ventilator (Manhole),Sewerage & Drainage,Worker Safety,Equipment,16
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D24,Safety Fences & Caution Signs,Sewerage & Drainage,Worker Safety,Equipment,39
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,D,D25,Effluent Quality Testing Kit (STP Outlet),Sewerage & Drainage,Water Quality,Equipment,12
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E1,Thermal Fogging Machine (Vehicle-Mounted),Public Health & Pest Control,Vector Control,Vehicle,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E2,Thermal Fogging Machine (Portable),Public Health & Pest Control,Vector Control,Equipment,18
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E3,Double Barrel Thermal Fogging Machine,Public Health & Pest Control,Vector Control,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E4,Pulse Jet Fogging Machine,Public Health & Pest Control,Vector Control,Equipment,10
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E5,ULV Cold Fogger,Public Health & Pest Control,Vector Control,Equipment,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E6,Remote-Control Thermal Fogging Machine,Public Health & Pest Control,Vector Control,Equipment,6
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E7,Mist Blower & Knapsack Sprayer,Public Health & Pest Control,Vector Control,Equipment,39
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E8,Disinfection Spray Vehicle,Public Health & Pest Control,Disinfection,Vehicle,6
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E9,Chemical Spraying Pump (Manual),Public Health & Pest Control,Disinfection,Equipment,34
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E10,Anti-Larval Spray Pump,Public Health & Pest Control,Mosquito Control,Equipment,29
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E11,Source Reduction Tools (Drain Cover Mesh),Public Health & Pest Control,Mosquito Control,Equipment,69
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E12,Rodent Control Trap & Bait Station,Public Health & Pest Control,Pest Control,Equipment,52
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E13,Dog Catching Van,Public Health & Pest Control,Animal Control,Vehicle,6
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E14,Animal Birth Control Facility Equipment,Public Health & Pest Control,Animal Control,Equipment,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E15,PPE Kit for Sanitation Workers (Full Set),Public Health & Pest Control,Worker Safety,Equipment,183
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E16,Bio-Medical Waste Vehicle,Public Health & Pest Control,Biomedical Waste,Vehicle,4
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E17,Infectious Waste Container (Yellow Bag System),Public Health & Pest Control,Biomedical Waste,Equipment,92
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,E,E18,Hand-Washing Station & Portable Wash Unit,Public Health & Pest Control,Public Hygiene,Equipment,22
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F1,Hydraulic Excavator (General Purpose),Civil Construction & Earthworks,Earthmoving,Vehicle,7
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F2,Backhoe Loader (Combo Digging),Civil Construction & Earthworks,Earthmoving,Vehicle,10
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F3,Motor Grader,Civil Construction & Earthworks,Land Grading,Vehicle,4
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F4,Vibratory Soil Compactor,Civil Construction & Earthworks,Compaction,Vehicle,2
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F5,Walk-Behind Vibratory Compactor,Civil Construction & Earthworks,Compaction,Equipment,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F6,Concrete Transit Mixer (6 CMT),Civil Construction & Earthworks,Concrete Work,Vehicle,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F7,Concrete Mixer (Small 0.5 CMT),Civil Construction & Earthworks,Concrete Work,Equipment,10
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F8,Tipper Truck (Earth & Debris),Civil Construction & Earthworks,Material Transport,Vehicle,14
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F9,Front-End Loader & Wheel Loader,Civil Construction & Earthworks,Material Handling,Vehicle,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F10,Hydraulic Platform & Sky Lift (14m),Civil Construction & Earthworks,High Reach Work,Vehicle,5
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F11,Hydraulic Platform & Sky Lift (22m),Civil Construction & Earthworks,High Reach Work,Vehicle,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F12,Mobile Crane (5 Ton),Civil Construction & Earthworks,Heavy Lifting,Vehicle,4
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F13,Truck-Mounted Crane (Hydraulic),Civil Construction & Earthworks,Heavy Lifting,Vehicle,3
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F14,Concrete Vibrator,Civil Construction & Earthworks,Concrete Work,Equipment,20
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F15,Scaffolding Set,Civil Construction & Earthworks,Construction Safety,Equipment,20
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F16,Welding Machine Set,Civil Construction & Earthworks,Metal Fabrication,Equipment,12
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F17,Diesel Generator Set (62.5 KVA),Civil Construction & Earthworks,Power Backup,Equipment,11
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F18,Diesel Generator Set (125 KVA),Civil Construction & Earthworks,Power Backup,Equipment,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F19,Survey Equipment (Total Station & Level),Civil Construction & Earthworks,Survey & Design,Equipment,8
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,F,F20,GPS Tracking Device (Vehicle Fleet),Civil Construction & Earthworks,Fleet Management,Equipment,36
MP001,Bhopal,Madhya Pradesh,Metro,1798218,286,1350,850,4500,G,G1,Hydraulic Cherry Picker (Street Light Repair),Street Lighting,Installation & Repair,Vehicle,3
